"polygon_id","polygon_name","polygon_level","polygon_version","country","business_vertical","activity_quantile","latitude","longitude","ds"
"ESP.10.2_1","Castellón","GADM2","3.6","ES","Grocery & Convenience Stores","0.7440147728773436","40.24140477748022","-0.14663978135901704","2024-10-31"
"ESP.5.1_1","Ávila","GADM2","3.6","ES","Retail","0.7315162031475515","40.571045053998205","-4.945356398763016","2024-10-31"
"ESP.5.1_1","Ávila","GADM2","3.6","ES","Grocery & Convenience Stores","0.5829316162778627","40.571045053998205","-4.945356398763016","2024-10-31"
"ESP.5.1_1","Ávila","GADM2","3.6","ES","Local Events","0.42766037058638556","40.571045053998205","-4.945356398763016","2024-10-31"
"ESP.5.1_1","Ávila","GADM2","3.6","ES","Home Services","0.5888616083781806","40.571045053998205","-4.945356398763016","2024-10-31"
"ESP.5.1_1","Ávila","GADM2","3.6","ES","Public Good","0.6474689079403301","40.571045053998205","-4.945356398763016","2024-10-31"
"ESP.5.1_1","Ávila","GADM2","3.6","ES","All","0.6961142555043692","40.571045053998205","-4.945356398763016","2024-10-31"
"ESP.5.1_1","Ávila","GADM2","3.6","ES","Lifestyle Services","0.6361353716479463","40.571045053998205","-4.945356398763016","2024-10-31"
"ESP.5.1_1","Ávila","GADM2","3.6","ES","Travel","0.4511184758103149","40.571045053998205","-4.945356398763016","2024-10-31"
"ESP.5.1_1","Ávila","GADM2","3.6","ES","Business & Utility Services","0.6025244423308006","40.571045053998205","-4.945356398763016","2024-10-31"
"ESP.5.1_1","Ávila","GADM2","3.6","ES","Professional Services","0.7049548134174016","40.571045053998205","-4.945356398763016","2024-10-31"
"ESP.5.1_1","Ávila","GADM2","3.6","ES","Restaurants","0.7708276821314956","40.571045053998205","-4.945356398763016","2024-10-31"
"ESP.5.1_1","Ávila","GADM2","3.6","ES","Manufacturing","0.47138564026635915","40.571045053998205","-4.945356398763016","2024-10-31"
"ESP.10.2_1","Castellón","GADM2","3.6","ES","Professional Services","0.6844101898941898","40.24140477748022","-0.14663978135901704","2024-10-31"
"ESP.10.2_1","Castellón","GADM2","3.6","ES","Retail","0.6624623311705891","40.24140477748022","-0.14663978135901704","2024-10-31"
"ESP.10.2_1","Castellón","GADM2","3.6","ES","Restaurants","0.6079825978060199","40.24140477748022","-0.14663978135901704","2024-10-31"
"ESP.10.2_1","Castellón","GADM2","3.6","ES","Lifestyle Services","0.7508246892993933","40.24140477748022","-0.14663978135901704","2024-10-31"
"ESP.10.2_1","Castellón","GADM2","3.6","ES","","0.6968959944277314","40.24140477748022","-0.14663978135901704","2024-10-31"
"ESP.10.2_1","Castellón","GADM2","3.6","ES","Business & Utility Services","0.6026221086273816","40.24140477748022","-0.14663978135901704","2024-10-31"
"ESP.6.1_1","Barcelona","GADM2","3.6","ES","Travel","0.5792659214724981","41.73110447784928","1.983586116218991","2024-10-31"
"ESP.6.1_1","Barcelona","GADM2","3.6","ES","Retail","0.6893064898346487","41.73110447784928","1.983586116218991","2024-10-31"
"ESP.6.1_1","Barcelona","GADM2","3.6","ES","Public Good","0.736805164029275","41.73110447784928","1.983586116218991","2024-10-31"
"ESP.6.1_1","Barcelona","GADM2","3.6","ES","Manufacturing","0.6623372455520198","41.73110447784928","1.983586116218991","2024-10-31"
"ESP.6.1_1","Barcelona","GADM2","3.6","ES","Grocery & Convenience Stores","0.7394653584104749","41.73110447784928","1.983586116218991","2024-10-31"
"ESP.6.1_1","Barcelona","GADM2","3.6","ES","Local Events","0.7701817146816963","41.73110447784928","1.983586116218991","2024-10-31"
"ESP.6.1_1","Barcelona","GADM2","3.6","ES","Home Services","0.6815398993068175","41.73110447784928","1.983586116218991","2024-10-31"
"ESP.10.2_1","Castellón","GADM2","3.6","ES","Travel","0.40014538570409774","40.24140477748022","-0.14663978135901704","2024-10-31"
"ESP.10.2_1","Castellón","GADM2","3.6","ES","Public Good","0.7495767906152384","40.24140477748022","-0.14663978135901704","2024-10-31"
"ESP.10.2_1","Castellón","GADM2","3.6","ES","Home Services","0.7010638896337477","40.24140477748022","-0.14663978135901704","2024-10-31"
"ESP.10.2_1","Castellón","GADM2","3.6","ES","All","0.6860568623875353","40.24140477748022","-0.14663978135901704","2024-10-31"
"ESP.10.2_1","Castellón","GADM2","3.6","ES","Manufacturing","0.5816192139280261","40.24140477748022","-0.14663978135901704","2024-10-31"
"ESP.10.2_1","Castellón","GADM2","3.6","ES","Local Events","0.7895610348435953","40.24140477748022","-0.14663978135901704","2024-10-31"
"ESP.2.2_1","Teruel","GADM2","3.6","ES","Grocery & Convenience Stores","0.5932250203680545","40.661299475449205","-0.8154628565075728","2024-10-31"
"ESP.2.2_1","Teruel","GADM2","3.6","ES","Business & Utility Services","0.6903124283193472","40.661299475449205","-0.8154628565075728","2024-10-31"
"ESP.2.2_1","Teruel","GADM2","3.6","ES","Local Events","0.47138818327047244","40.661299475449205","-0.8154628565075728","2024-10-31"
"ESP.2.2_1","Teruel","GADM2","3.6","ES","Manufacturing","0.4482001697024919","40.661299475449205","-0.8154628565075728","2024-10-31"
"ESP.2.2_1","Teruel","GADM2","3.6","ES","Home Services","0.5383307694951046","40.661299475449205","-0.8154628565075728","2024-10-31"
"ESP.2.2_1","Teruel","GADM2","3.6","ES","Restaurants","0.7202785495361717","40.661299475449205","-0.8154628565075728","2024-10-31"
"ESP.2.2_1","Teruel","GADM2","3.6","ES","Public Good","0.6620208269219529","40.661299475449205","-0.8154628565075728","2024-10-31"
"ESP.2.2_1","Teruel","GADM2","3.6","ES","","0.6900079816538289","40.661299475449205","-0.8154628565075728","2024-10-31"
"ESP.2.2_1","Teruel","GADM2","3.6","ES","Travel","0.46334565453432164","40.661299475449205","-0.8154628565075728","2024-10-31"
"ESP.2.2_1","Teruel","GADM2","3.6","ES","Professional Services","0.6450014586088686","40.661299475449205","-0.8154628565075728","2024-10-31"
"ESP.2.2_1","Teruel","GADM2","3.6","ES","Lifestyle Services","0.6351137489110262","40.661299475449205","-0.8154628565075728","2024-10-31"
