"coverage","country","lon","lat"
"1","DZ","3.5485839843749996","36.500804813962084"
"1","ES","-3.438720703125","36.90597937942313"
"1","ES","-2.406005859375","36.853251717941454"
"1","ES","-4.251708984375","36.90597937942313"
"1","ES","1.395263671875","42.13896788055455"
"1","ES","-2.362060546875","39.66491321994693"
"1","ES","-1.351318359375","37.675124769392205"
"1","ES","-3.6584472656249996","40.82212305410941"
"1","ES","2.6696777343749996","39.63107625265483"
"1","ES","-2.4499511718750004","41.74672531851107"
"1","ES","-4.295654296875","40.38839635404193"
"1","ES","-3.9001464843749996","40.354916231047945"
"1","ES","-3.724365234375","37.779398061308264"
"1","ES","-0.010986328125","39.935012441941815"
"1","ES","2.8454589843749996","41.94314822367177"
"1","ES","-3.262939453125","42.057449696372"
"1","ES","1.878662109375","41.975826737306896"
"1","ES","-1.087646484375","37.970184177231616"
"1","ES","0.20874023437499997","41.81226662020634"
"1","ES","-4.141845703125","37.18657808806519"
"1","ES","-3.3508300781249996","37.50100992078313"
"1","ES","-4.559326171875","37.675124769392205"
"1","ES","-1.3073730468749998","37.98750386011261"
"1","ES","-3.9001464843749996","41.76311692371352"
"1","ES","-4.581298828125","41.25303191850097"
"1","ES","-4.932861328125001","37.27405230236458"
"1","ES","-3.658447265625","41.15384183520319"
"1","ES","-1.856689453125","38.108627152835105"
"1","ES","3.218994140625","41.94314822367177"
"1","ES","-4.691162109375","37.13404486434182"
"1","ES","0.9997558593750001","41.89409903455557"
"1","ES","-3.2409667968750004","40.52215046539367"
"1","ES","-4.537353515625","36.782891556856356"
"1","ES","-2.427978515625","37.0464083932161"
"1","ES","-2.779541015625","41.82864147843373"
"1","ES","-0.340576171875","39.59722272764313"
"1","ES","-1.0217285156250002","38.229549943314915"
"1","ES","0.7360839843750001","41.45096087858958"
"1","DZ","2.999267578125","36.500804813962084"
"1","ES","2.164306640625","41.45096087858958"
"1","ES","-0.5383300781250001","39.698733625822285"
"1","ES","1.417236328125","41.401535060397215"
"1","ES","3.153076171875","39.56335264863388"
"1","ES","-4.713134765625","36.69485043688824"
"1","ES","-2.208251953125","39.32579890153912"
"1","ES","-4.361572265625","40.988191041999"
"1","ES","2.1423339843749996","41.483890519982985"
"1","ES","1.021728515625","41.64828778954518"
"1","ES","-2.999267578125","41.21998526286659"
"1","ES","-4.427490234375","40.12008986122502"
"1","DZ","3.5705566406250004","36.55377473943434"
"1","ES","-0.8020019531249999","38.67693293076353"
"1","ES","2.8234863281250004","42.10637318182699"
"1","ES","-3.438720703125","40.43858534705454"
"1","ES","-0.9997558593749999","41.631866887682655"
"1","ES","-1.6809082031249998","40.80549332287863"
"1","ES","0.340576171875","41.53325362001415"
"1","ES","-3.790283203125001","39.61415155963188"
"1","ES","-4.559326171875","41.335575450775956"
"1","ES","-1.087646484375","38.84826387414438"
"1","ES","-1.746826171875","38.48799409611199"
"1","DZ","2.691650390625","36.483140112844445"
"1","ES","-0.31860351562499994","39.410732538426146"
"1","ES","-4.801025390625","38.03943838064009"
"1","ES","-4.229736328125","36.87083165005701"
"1","ES","3.0432128906249996","42.285436483203576"
"1","ES","-3.482666015625","40.78885942352399"
"1","ES","-0.9338378906250001","40.87198723550495"
"1","ES","2.098388671875","42.236651356118244"
"1","ES","-3.944091796875","37.762029375801326"
"1","ES","2.142333984375","41.631866887682655"
"1","ES","-0.38452148437499994","39.01918317507621"
"1","ES","1.6149902343749998","41.25303191850097"
"1","ES","0.34057617187499994","42.13896788055455"
"1","ES","3.021240234375","39.56335264863388"
"1","DZ","1.5490722656250002","36.39475619680452"
"1","ES","0.7580566406249999","42.236651356118244"
"1","ES","-2.955322265625","37.011325436763826"
"1","ES","-3.5485839843749996","40.65563821945469"
"1","ES","0.867919921875","41.77950434257734"
"1","ES","3.021240234375","39.71563761708012"
"1","DZ","3.504638671875","36.782891556856356"
"1","ES","-3.7683105468749996","38.88248068286238"
"1","ES","-1.549072265625","41.54969962229724"
"1","ES","1.527099609375","41.418014513541124"
"1","ES","-4.713134765625","40.086476774885625"
"1","ES","-4.185791015625","36.74768722694973"
"1","ES","-3.812255859375","40.705627417461386"
"1","ES","-2.735595703125","40.60561153779342"
"1","ES","0.318603515625","40.95501080907676"
"1","ES","-1.3732910156249998","37.8835244703868"
"1","ES","-4.954833984375","36.782891556856356"
"1","ES","1.944580078125","41.36856361438471"
"1","ES","-3.0212402343749996","41.992159709625916"
"1","ES","-1.3732910156250002","38.1950210460935"
"1","ES","-1.768798828125","37.4835760417999"
"1","DZ","3.636474609375","36.270849704848395"
"1","DZ","1.658935546875","36.483140112844445"
"1","ES","1.6369628906249998","41.53325362001415"
"1","ES","-4.866943359375","40.58892764927394"
"1","DZ","0.45043945312500006","36.16448738452006"
"1","ES","-4.427490234375","41.9268026828648"
"1","ES","-3.7683105468750004","37.29153496522737"
"1","ES","-3.768310546875","40.23760484645008"
"1","ES","-4.801025390625","41.15384183520319"
"1","ES","-2.7355957031250004","40.58892764927394"
"1","ES","-4.647216796875","40.65563821945469"
"1","ES","1.5270996093750002","41.335575450775956"
"1","ES","2.5817871093750004","39.64799680624749"
"1","ES","-0.999755859375","41.53325362001415"
"1","ES","-2.6696777343749996","38.28131256699648"
"1","ES","-1.285400390625","40.58892764927394"
"1","ES","-1.614990234375","41.38505142724361"
"1","ES","-3.7023925781249996","42.057449696372"
"1","ES","-4.779052734375","41.713929550181646"
"1","ES","1.680908203125","41.46742778989264"
"1","DZ","2.801513671875","36.67723009776489"
"1","ES","-4.735107421875","36.483140112844445"
"1","ES","-0.933837890625","38.43637909011187"
"1","ES","2.537841796875","42.20410696958881"
"1","ES","2.999267578125","39.46164312521604"
"1","ES","-3.570556640625","40.90520917599379"
"1","ES","-1.3293457031250002","41.03793010084351"
"1","ES","2.186279296875","41.418014513541124"
"1","ES","-3.878173828125001","40.0696640044274"
"1","ES","-4.427490234375","38.0913360961014"
"1","ES","0.49438476562499994","41.53325362001415"
"1","ES","-2.625732421875","38.35027202573134"
"1","ES","2.5378417968749996","42.13896788055455"
"1","ES","-4.163818359375","38.67693293076353"
"1","ES","-1.7468261718749998","38.07404094808524"
"1","ES","-3.746337890625","42.13896788055455"
"1","ES","-1.505126953125","37.8835244703868"
"1","ES","-3.5485839843749996","36.782891556856356"
"1","DZ","3.746337890625","36.288562695874134"
"1","ES","2.098388671875","42.057449696372"
"1","ES","-3.9660644531250004","40.204049905825556"
"1","DZ","3.284912109375","36.270849704848395"
"1","ES","-0.736083984375","39.61415155963188"
"1","ES","0.340576171875","41.21998526286659"
"1","DZ","2.999267578125","36.67723009776489"
"1","ES","-3.8562011718749996","37.692513845717606"
"1","ES","-4.801025390625001","36.76529141207355"
"1","ES","0.604248046875","41.631866887682655"
"1","ES","-3.658447265625","38.93377501330977"
"1","ES","-3.834228515625","40.43858534705454"
"1","ES","-2.845458984375","40.33816993244106"
"1","ES","-2.296142578125","37.34395858148956"
"1","ES","-1.263427734375","39.951858408134946"
"1","ES","-1.175537109375","42.1552589417225"
"1","ES","-4.119873046875","40.187266203855806"
"1","ES","3.306884765625","39.6818254932918"
"1","ES","-4.559326171875","41.76311692371352"
"1","ES","-4.822998046875","40.63896682325716"
"1","ES","1.966552734375","41.483890519982985"
"1","ES","0.9558105468749999","41.53325362001415"
"1","ES","1.5270996093749998","38.96795063899681"
"1","ES","-4.603271484375","37.4661380938002"
"1","ES","-4.405517578125","37.50100992078313"
"1","ES","1.373291015625","41.137295539252285"
"1","ES","0.318603515625","41.53325362001415"
"1","ES","1.5930175781249998","39.03625244435651"
"1","DZ","3.856201171875","36.3062716669943"
"1","ES","-3.900146484375001","40.58892764927394"
"1","ES","0.6921386718750001","40.838748616860215"
"1","ES","1.6589355468750002","41.45096087858958"
"1","DZ","2.801513671875","36.500804813962084"
"1","ES","-1.6589355468749998","42.187828486475695"
"1","ES","-1.5490722656249998","37.41379984236999"
"1","ES","-3.6145019531249996","38.056741709394856"
"1","ES","-0.34057617187499994","42.13896788055455"
"1","ES","-1.087646484375","41.20345567001873"
"1","ES","-2.142333984375","42.236651356118244"
"1","ES","-1.483154296875","41.25303191850097"
"1","ES","-0.9558105468749999","39.88444965995798"
"1","ES","-4.185791015624999","41.86137863238064"
"1","ES","-0.296630859375","40.15368633866139"
"1","ES","1.9665527343749998","41.86137863238064"
"1","ES","-1.065673828125","37.91820060912576"
"1","ES","1.5710449218750002","41.25303191850097"
"1","DZ","2.845458984375","36.74768722694973"
"1","ES","1.549072265625","41.21998526286659"
"1","ES","3.3728027343750004","39.6818254932918"
"1","ES","-0.076904296875","38.72837540415917"
"1","ES","-1.768798828125","37.60552770825391"
"1","ES","-0.450439453125","39.07037861567813"
"1","ES","-4.163818359375","41.07106860910099"
"1","ES","-3.724365234375","37.36142499386513"
"1","ES","2.076416015625","41.566141441896654"
"1","ES","-4.493408203125","40.10328539395856"
"1","ES","-1.6809082031249998","41.9268026828648"
"1","ES","-2.098388671875","42.20410696958881"
"1","ES","-4.515380859375","37.4661380938002"
"1","ES","-1.7248535156250002","37.588118257261016"
"1","ES","-2.8015136718749996","37.15155999522679"
"1","ES","-0.428466796875","39.58028975715459"
"1","ES","-1.6809082031250002","38.41916588113755"
"1","ES","-1.7248535156250002","37.4835760417999"
"1","ES","-4.910888671875","40.67230545080072"
"1","ES","-3.8562011718750004","39.96870022636765"
"1","ES","-4.097900390625001","40.622291262579196"
"1","ES","-3.724365234375","40.87198723550495"
"1","DZ","2.471923828125","36.39475619680452"
"1","ES","1.614990234375","41.418014513541124"
"1","ES","-4.976806640624999","41.86137863238064"
"1","ES","-1.2634277343749998","40.52215046539367"
"1","ES","2.010498046875","41.4344897863724"
"1","ES","1.417236328125","38.72837540415917"
"1","ES","-4.295654296875","38.67693293076353"
"1","DZ","0.670166015625","36.11125201925895"
"1","ES","0.406494140625","40.421859842105285"
"1","ES","1.1975097656249998","41.07106860910099"
"1","DZ","3.416748046875","36.624344863467904"
"1","ES","-4.185791015625","40.187266203855806"
"1","ES","-3.109130859375","40.45530669209408"
"1","ES","2.384033203125","41.68111703978626"
"1","ES","-1.768798828125","41.89409903455557"
"1","ES","-1.197509765625","40.838748616860215"
"1","ES","-3.2409667968749996","40.58892764927394"
"1","ES","-3.526611328125","40.572239597396354"
"1","ES","-3.3728027343749996","38.401948569634214"
"1","ES","-4.998779296875","36.4654713833457"
"1","ES","0.36254882812499994","40.38839635404193"
"1","ES","2.1862792968750004","41.81226662020634"
"1","ES","3.087158203125","39.9181623282233"
"1","ES","-2.515869140625","38.45358819598149"
"1","ES","-4.954833984375","38.41916588113755"
"1","ES","-1.9226074218749998","36.993777882507736"
"1","ES","-4.515380859375","39.495562843635824"
"1","ES","-1.4611816406249998","38.21228754245135"
"1","ES","-4.163818359374999","36.90597937942313"
"1","ES","-4.910888671875001","40.421859842105285"
"1","ES","-3.021240234375","39.54641140255015"
"1","DZ","3.482666015624999","36.60670838220972"
"1","ES","3.087158203125","42.26917896817546"
"1","ES","1.417236328125","39.07037861567813"
"1","ES","-3.768310546875","37.779398061308264"
"1","ES","-0.7360839843750001","37.74465661084853"
"1","ES","0.164794921875","41.795887574831475"
"1","ES","-2.010498046875","38.26406245618021"
"1","ES","-3.328857421875","40.67230545080072"
"1","ES","1.900634765625","41.4344897863724"
"1","ES","0.362548828125","41.66470450700676"
"1","ES","-1.065673828125","37.60552770825391"
"1","ES","-4.976806640625","41.46742778989264"
"1","ES","-2.647705078125","40.55554738253778"
"1","ES","3.087158203125","42.13896788055455"
"1","ES","-1.6369628906250002","41.483890519982985"
"1","ES","-4.537353515624999","38.056741709394856"
"1","ES","-3.592529296875","37.95286040736008"
"1","ES","-0.8239746093749999","38.28131256699648"
"1","ES","-2.7136230468749996","40.0696640044274"
"1","ES","-0.999755859375","38.384727156179196"
"1","ES","-3.9880371093749996","40.65563821945469"
"1","ES","-4.822998046875","40.38839635404193"
"1","ES","-4.625244140624999","37.011325436763826"
"1","ES","-3.988037109375","40.87198723550495"
"1","ES","1.9885253906249998","41.50034906856355"
"1","DZ","1.988525390625","36.270849704848395"
"1","ES","-1.9665527343750002","37.32648810547162"
"1","ES","-4.976806640625001","37.11652567807595"
"1","DZ","3.284912109375","36.39475619680452"
"1","ES","-3.526611328125","40.65563821945469"
"1","ES","-1.483154296875","37.6229330856153"
"1","ES","-4.735107421875","37.93553255111769"
"1","ES","-0.8239746093749999","38.41916588113755"
"1","ES","-3.988037109375","41.18692190091063"
"1","ES","0.208740234375","38.72837540415917"
"1","ES","-0.472412109375","39.495562843635824"
"1","ES","-4.647216796875","37.727279767089314"
"1","DZ","1.5490722656250002","36.37706733686381"
"1","ES","0.9997558593750001","42.20410696958881"
"1","ES","-0.4504394531249999","39.05331759139647"
"1","ES","-1.109619140625","38.160475769283806"
"1","ES","-2.933349609375","40.80549332287863"
"1","ES","-1.065673828125","41.483890519982985"
"1","ES","-0.010986328125","39.9181623282233"
"1","ES","-2.076416015625","37.4661380938002"
"1","ES","-4.075927734375","40.52215046539367"
"1","ES","-4.713134765625","40.60561153779342"
"1","ES","-2.845458984375","42.171545810441806"
"1","ES","-1.505126953125","38.608285414908956"
"1","ES","-2.3181152343750004","40.45530669209408"
"1","ES","-4.932861328125","37.518439730085646"
"1","ES","-4.097900390625","36.92354717522953"
"1","ES","1.527099609375","39.03625244435651"
"1","ES","-1.8127441406249998","42.057449696372"
"1","ES","-2.010498046875","37.11652567807595"
"1","ES","-3.043212890625","38.246808248089046"
"1","ES","-2.449951171875","41.12074506833797"
"1","ES","-3.6145019531250004","37.4661380938002"
"1","ES","-4.317626953125","40.27114316659237"
"1","ES","-4.251708984375","37.4835760417999"
"1","ES","-0.626220703125","38.26406245618021"
"1","ES","-4.932861328125","40.00237141721941"
"1","ES","-4.888916015625","41.51680343533867"
"1","ES","2.164306640625","41.76311692371352"
"1","ES","-2.823486328125","38.26406245618021"
"1","ES","2.4938964843750004","41.59901253188658"
"1","DZ","3.087158203125","36.65960572199128"
"1","ES","0.6042480468749999","41.68111703978626"
"1","ES","2.384033203125","41.61544180170178"
"1","ES","-1.966552734375","38.91668102155377"
"1","ES","-4.097900390625001","41.21998526286659"
"1","ES","-1.087646484375","40.85537001077644"
"1","ES","-0.823974609375","41.76311692371352"
"1","ES","-0.36254882812500006","38.43637909011187"
"1","ES","-2.713623046875","39.46164312521604"
"1","ES","-4.010009765625001","39.816974572435335"
"1","ES","-1.724853515625","38.28131256699648"
"1","ES","-0.516357421875","38.79690778913153"
"1","ES","-2.471923828125","37.709898845164766"
"1","ES","-2.955322265625","37.900864582007266"
"1","ES","-0.186767578125","38.556756633966"
