"start_latitude","start_longitude","end_latitude","end_longitude","length_km","start_quadkey","end_quadkey","country","date_time","n_baseline","n_crisis","n_difference","percent_change","z_score","ds"
"40.82212305410941","-3.5266113281249996","40.82212305410941","-3.5266113281249996","0.0","03311101013113","03311101013113","ES","2024-11-10 08:00","149.95640618037655","161.0","11.043593819623453","7.315750354064176","0.8703805622628511","2024-11-10"
"39.61415155963188","2.8674316406250004","39.61415155963188","2.8674316406250004","0.0","12200012020012","12200012020012","ES","2024-11-10 08:00","26.571428571428573","21.0","-5.571428571428573","-20.207253886010367","-1.4408255140597086","2024-11-10"
"41.81226662020634","-1.5270996093750002","41.81226662020634","-1.5270996093750002","0.0","03133332113212","03133332113212","ES","2024-11-10 08:00","71.85714285714286","82.0","10.142857142857139","13.921568627450974","1.1353583254221336","2024-11-10"
"36.80048766056507","-3.988037109375","36.80048766056507","-3.988037109375","0.0","03311123221210","03311123221210","ES","2024-11-10 08:00","39.142857142857146","32.0","-7.142857142857146","-17.793594306049826","-1.2165006031411492","2024-11-10"
"41.713929550181646","-0.9997558593750001","41.69752538760397","-0.999755859375","1.8240625175562788","03133333030032","03133333030210","ES","2024-11-10 08:00","19.571428571428573","17.0","-2.571428571428573","-12.500000000000005","-0.7437847192529538","2024-11-10"
"41.713929550181646","-0.9997558593750001","41.713929550181646","-0.9997558593750001","0.0","03133333030032","03133333030032","ES","2024-11-10 08:00","558.7142857142857","626.0","67.28571428571433","12.021439509954067","1.2205745836311976","2024-11-10"
"39.61415155963188","3.372802734375","39.61415155963188","3.350830078125","1.8821730939130303","12200012031003","12200012031002","ES","2024-11-10 08:00","","13.0","","","","2024-11-10"
"39.61415155963188","3.372802734375","39.61415155963188","3.372802734375","0.0","12200012031003","12200012031003","ES","2024-11-10 08:00","132.71428571428572","129.0","-3.7142857142857224","-2.777777777777784","-0.21941123584372585","2024-11-10"
"41.4344897863724","2.252197265625","41.45096087858958","2.2302246093749996","2.590138885476602","12022223300310","12022223300123","ES","2024-11-10 08:00","13.285714285714286","12.0","-1.2857142857142865","-9.000000000000004","-0.27682481336438947","2024-11-10"
"41.4344897863724","2.252197265625","41.4344897863724","2.230224609375","1.8317372170820534","12022223300310","12022223300301","ES","2024-11-10 08:00","14.428571428571429","13.0","-1.4285714285714288","-9.259259259259261","-0.22143990733302799","2024-11-10"
