"start_latitude","start_longitude","end_latitude","end_longitude","length_km","start_quadkey","end_quadkey","country","date_time","n_baseline","n_crisis","n_difference","percent_change","z_score","ds"
"39.833849562084076","3.1311035156249996","39.85072040685004","3.131103515625","1.8759552907001966","12200012001310","12200012001132","ES","2024-11-04 16:00","46.714285714285715","25.0","-21.714285714285715","-45.50898203592815","-1.6114683962979408","2024-11-04"
"39.66491321994693","-3.9660644531249996","39.66491321994693","-3.9660644531249996","0.0","03311103003231","03311103003231","ES","2024-11-04 16:00","37.857142857142854","35.0","-2.857142857142854","-7.352941176470582","-0.5660629261090026","2024-11-04"
"40.33816993244106","-4.031982421875","40.33816993244106","-4.031982421875","0.0","03311101201220","03311101201220","ES","2024-11-04 16:00","64.85714285714286","59.0","-5.857142857142861","-8.893709327548812","-0.706092405721586","2024-11-04"
"40.15368633866139","-3.9440917968750004","40.15368633866139","-3.9440917968750004","0.0","03311101221102","03311101221102","ES","2024-11-04 16:00","","11.0","","","","2024-11-04"
"40.40513017763699","-3.592529296875","40.43858534705454","-3.6804199218750004","8.318286528153294","03311101211120","03311101211000","ES","2024-11-04 16:00","","10.0","","","","2024-11-04"
"41.91045295307337","1.702880859375","41.91045295307337","1.702880859375","0.0","12022223001323","12022223001323","ES","2024-11-04 16:00","11.571428571428571","14.0","2.428571428571429","19.31818181818182","0.8116739429510187","2024-11-04"
"39.833849562084076","3.1311035156249996","39.833849562084076","3.109130859375","1.8761857598998517","12200012001310","12200012001301","ES","2024-11-04 16:00","36.142857142857146","17.0","-19.142857142857146","-51.53846153846155","-1.6548675718086","2024-11-04"
"36.76529141207355","-3.9440917968749996","36.76529141207355","-3.9440917968749996","0.0","03311123221320","03311123221320","ES","2024-11-04 16:00","239.57142857142858","276.0","36.428571428571416","15.142517814726835","1.210958547259684","2024-11-04"
"39.833849562084076","3.1311035156249996","39.833849562084076","3.1311035156249996","0.0","12200012001310","12200012001310","ES","2024-11-04 16:00","588.4285714285714","342.0","-246.42857142857144","-41.808046534173535","-1.7418041205529378","2024-11-04"
"40.755579121875044","0.648193359375","40.755579121875044","0.648193359375","0.0","12200000013303","12200000013303","ES","2024-11-04 16:00","28.571428571428573","42.0","13.428571428571427","45.41062801932366","3.8311539859143453","2024-11-04"
"39.2237422254099","-0.516357421875","39.2237422254099","-0.516357421875","0.0","03311113303000","03311113303000","ES","2024-11-04 16:00","646.7142857142857","865.0","218.28571428571433","33.700926334362606","2.766828340962947","2024-11-04"
"36.97622627851264","-2.845458984375","36.97622627851264","-2.845458984375","0.0","03311123313130","03311123313130","ES","2024-11-04 16:00","16.0","24.0","8.0","47.05882352941177","2.164007123201838","2024-11-04"
"40.92181389105531","-3.614501953125","40.92181389105531","-3.614501953125","0.0","03311101011033","03311101011033","ES","2024-11-04 16:00","36.42857142857143","34.0","-2.4285714285714306","-6.488549618320616","-0.8436958338752911","2024-11-04"
"38.26406245618021","-3.6364746093750004","38.26406245618021","-3.6364746093750004","0.0","03311121211010","03311121211010","ES","2024-11-04 16:00","11.028441189092097","15.0","3.9715588109079025","33.01806733286006","1.667332181926566","2024-11-04"
"40.170478347996564","-3.6145019531250004","40.15368633866139","-3.6145019531250004","1.8671891769980828","03311101231011","03311101231013","ES","2024-11-04 16:00","","11.0","","","","2024-11-04"
"38.14319699003044","-3.5046386718750004","38.14319699003044","-3.5046386718750004","0.0","03311121300222","03311121300222","ES","2024-11-04 16:00","11.714285714285714","12.0","0.2857142857142865","2.247191011235961","0.14458880781356437","2024-11-04"
"40.170478347996564","-3.6145019531250004","40.170478347996564","-3.6145019531250004","0.0","03311101231011","03311101231011","ES","2024-11-04 16:00","176.71428571428572","183.0","6.285714285714278","3.53697749196141","0.2475820251334887","2024-11-04"
"40.00237141721941","-2.999267578125","40.00237141721941","-2.999267578125","0.0","03311101332131","03311101332131","ES","2024-11-04 16:00","213.28571428571428","275.0","61.71428571428572","28.800000000000004","3.4468572725448974","2024-11-04"
"40.622291262579196","-3.2849121093750004","40.622291262579196","-3.2849121093750004","0.0","03311101121212","03311101121212","ES","2024-11-04 16:00","11.857142857142858","","","","","2024-11-04"
"40.68896851692565","-3.9221191406249996","40.68896851692565","-3.9221191406249996","0.0","03311101021103","03311101021103","ES","2024-11-04 16:00","11.0","14.0","3.0","25.0","0.9045340337332909","2024-11-04"
