"start_latitude","start_longitude","end_latitude","end_longitude","length_km","start_quadkey","end_quadkey","country","date_time","n_baseline","n_crisis","n_difference","percent_change","z_score","ds"
"38.556756633966","-0.16479492187499997","38.556756633966","-0.16479492187499997","0.0","03311131113222","03311131113222","ES","2024-11-07 16:00","71.66666666666667","59.0","-12.666666666666671","-17.431192660550465","-0.7276009471475916","2024-11-07"
"37.98750386011261","-1.131591796875","37.98750386011261","-1.109619140625","1.9256366582466848","03311131221100","03311131221101","ES","2024-11-07 16:00","59.0","61.0","2.0","3.3333333333333335","0.21417646843905966","2024-11-07"
"37.98750386011261","-1.131591796875","38.00481945538502","-1.131591796875","1.9254093682639342","03311131221100","03311131203322","ES","2024-11-07 16:00","52.333333333333336","46.0","-6.333333333333336","-11.875000000000005","-1.0695106256852895","2024-11-07"
"37.98750386011261","-1.131591796875","37.93553255111769","-1.175537109375","6.945439438052431","03311131221100","03311131221032","ES","2024-11-07 16:00","10.5","","","","","2024-11-07"
"37.98750386011261","-1.131591796875","37.970184177231616","-1.153564453125","2.723582842201222","03311131221100","03311131221013","ES","2024-11-07 16:00","10.333333333333334","14.0","3.666666666666666","32.35294117647058","1.1443442705426583","2024-11-07"
"37.98750386011261","-1.131591796875","37.970184177231616","-1.065673828125","6.090116292281","03311131221100","03311131221113","ES","2024-11-07 16:00","14.166666666666666","18.0","3.833333333333334","25.274725274725277","0.7998850909249925","2024-11-07"
"37.98750386011261","-1.131591796875","37.93553255111769","-1.1315917968749998","5.77895496201603","03311131221100","03311131221122","ES","2024-11-07 16:00","10.666666666666666","","","","","2024-11-07"
"37.98750386011261","-1.131591796875","37.970184177231616","-1.131591796875","1.9258638903144052","03311131221100","03311131221102","ES","2024-11-07 16:00","90.5","101.0","10.5","11.475409836065573","0.6973704470091284","2024-11-07"
"37.98750386011261","-1.131591796875","38.00481945538502","-1.1096191406250002","2.7229400509384214","03311131221100","03311131203323","ES","2024-11-07 16:00","12.666666666666666","10.0","-2.666666666666666","-19.51219512195122","-0.885614885540095","2024-11-07"
"37.98750386011261","-1.131591796875","38.00481945538502","-1.153564453125","2.7229400509384463","03311131221100","03311131203233","ES","2024-11-07 16:00","31.833333333333332","35.0","3.166666666666668","9.644670050761427","0.42253532736144944","2024-11-07"
"37.98750386011261","-1.131591796875","37.970184177231616","-1.109619140625","2.723582842201209","03311131221100","03311131221103","ES","2024-11-07 16:00","16.5","22.0","5.5","31.428571428571427","1.2718675476729207","2024-11-07"
"37.98750386011261","-1.131591796875","37.970184177231616","-1.087646484375","4.306362573532563","03311131221100","03311131221112","ES","2024-11-07 16:00","","11.0","","","","2024-11-07"
"37.98750386011261","-1.131591796875","38.056741709394856","-1.219482421875","10.887902108433309","03311131221100","03311131203200","ES","2024-11-07 16:00","11.0","16.0","5.0","41.666666666666664","1.5811388300841895","2024-11-07"
"37.98750386011261","-1.131591796875","38.02213096243245","-1.131591796875","3.850364145938297","03311131221100","03311131203320","ES","2024-11-07 16:00","16.166666666666668","18.0","1.8333333333333321","10.679611650485429","0.41659494506071865","2024-11-07"
"37.98750386011261","-1.131591796875","37.98750386011261","-1.131591796875","0.0","03311131221100","03311131221100","ES","2024-11-07 16:00","2400.5","2458.0","57.5","2.394336872787841","0.6128998259675249","2024-11-07"
