"start_latitude","start_longitude","end_latitude","end_longitude","length_km","start_quadkey","end_quadkey","country","date_time","n_baseline","n_crisis","n_difference","percent_change","z_score","ds"
"37.657731616834624","-4.713134765625","37.657731616834624","-4.713134765625","0.0","03311122101023","03311122101023","ES","2024-10-31 16:00","27.166666666666668","21.0","-6.166666666666668","-21.893491124260358","-2.48327740429189","2024-10-31"
"38.160475769283806","-0.955810546875","38.160475769283806","-0.955810546875","0.0","03311131210320","03311131210320","ES","2024-10-31 16:00","13.166666666666666","13.0","-0.16666666666666607","-1.17647058823529","-0.054457314026752024","2024-10-31"
"37.23907479457907","-4.141845703125","37.23907479457907","-4.141845703125","0.0","03311123022033","03311123022033","ES","2024-10-31 16:00","14.0","12.0","-2.0","-13.333333333333334","-0.5345224838248488","2024-10-31"
"36.518465485938364","-4.735107421875","36.518465485938364","-4.735107421875","0.0","03311300101200","03311300101200","ES","2024-10-31 16:00","152.5","116.0","-36.5","-23.778501628664497","-2.621222938957967","2024-10-31"
"41.18692190091063","1.0437011718749998","41.18692190091063","1.0437011718749998","0.0","12022222321133","12022222321133","ES","2024-10-31 16:00","21.5","19.0","-2.5","-11.11111111111111","-0.6350006350009526","2024-10-31"
"40.92181389105531","-1.285400390625","40.92181389105531","-1.285400390625","0.0","03311111000123","03311111000123","ES","2024-10-31 16:00","39.833333333333336","32.0","-7.833333333333336","-19.18367346938776","-1.1950354160945178","2024-10-31"
"41.94314822367177","3.065185546875","41.94314822367177","3.065185546875","0.0","12022232001213","12022232001213","ES","2024-10-31 16:00","","10.0","","","","2024-10-31"
"39.121536946817415","-3.9001464843749996","39.121536946817415","-3.9001464843749996","0.0","03311103203330","03311103203330","ES","2024-10-31 16:00","33.5","31.0","-2.5","-7.246376811594203","-0.5781216125786003","2024-10-31"
"40.47202387683469","-3.3508300781250004","40.47202387683469","-3.3508300781250004","0.0","03311101122331","03311101122331","ES","2024-10-31 16:00","51.666666666666664","55.0","3.3333333333333357","6.329113924050638","1.0206207261596583","2024-10-31"
"40.722282152041345","0.582275390625","40.722282152041345","0.582275390625","0.0","12200000013232","12200000013232","ES","2024-10-31 16:00","71.33333333333333","69.0","-2.3333333333333286","-3.225806451612897","-0.21828153844800197","2024-10-31"
"41.45096087858958","-1.5710449218750002","41.45096087858958","-1.5710449218750002","0.0","03133332311022","03133332311022","ES","2024-10-31 16:00","11.5","12.0","0.5","4.0","0.1695158759052026","2024-10-31"
"41.631866887682655","-4.361572265625","41.631866887682655","-4.361572265625","0.0","03133322133001","03133322133001","ES","2024-10-31 16:00","62.166666666666664","44.0","-18.166666666666664","-28.759894459102902","-1.7153128482611","2024-10-31"
"38.21228754245135","-1.043701171875","38.21228754245135","-1.043701171875","0.0","03311131210022","03311131210022","ES","2024-10-31 16:00","92.83333333333333","79.0","-13.833333333333329","-14.742451154529302","-1.1069618958747105","2024-10-31"
"36.87083165005701","-4.141845703125","36.87083165005701","-4.141845703125","0.0","03311123220011","03311123220011","ES","2024-10-31 16:00","47.666666666666664","46.0","-1.6666666666666643","-3.424657534246571","-0.22062640925568963","2024-10-31"
