"start_latitude","start_longitude","end_latitude","end_longitude","length_km","start_quadkey","end_quadkey","country","date_time","n_baseline","n_crisis","n_difference","percent_change","z_score","ds"
"40.354916231047945","-3.658447265625","40.354916231047945","-3.658447265625","0.0","03311101211203","03311101211203","ES","2024-11-02 16:00","15.0","14.0","-1.0","-6.25","-0.18257418583505533","2024-11-02"
"40.0360260110476","-1.658935546875","40.0360260110476","-1.658935546875","0.0","03311110332100","03311110332100","ES","2024-11-02 16:00","17.142857142857142","20.0","2.8571428571428577","15.748031496062996","1.0690449676496978","2024-11-02"
"41.50034906856355","2.230224609375","41.50034906856355","2.230224609375","0.0","12022223300101","12022223300101","ES","2024-11-02 16:00","","12.0","","","","2024-11-02"
"39.002109784075145","-3.922119140624999","39.002109784075145","-3.922119140624999","0.0","03311103221303","03311103221303","ES","2024-11-02 16:00","185.42857142857142","219.0","33.571428571428584","18.00766283524905","1.3468652203865117","2024-11-02"
"39.002109784075145","-3.922119140624999","38.98503227187443","-3.9221191406249996","1.898935697018586","03311103221303","03311103221321","ES","2024-11-02 16:00","13.142857142857142","14.0","0.8571428571428577","6.060606060606064","0.20310801259988884","2024-11-02"
"37.0990024371286","-3.570556640625","37.0990024371286","-3.570556640625","0.0","03311123211123","03311123211123","ES","2024-11-02 16:00","","10.0","","","","2024-11-02"
"41.004774900692084","0.604248046875","41.004774900692084","0.604248046875","0.0","12022222233231","12022222233231","ES","2024-11-02 16:00","19.571428571428573","17.0","-2.571428571428573","-12.500000000000005","-0.7144957674337006","2024-11-02"
"40.40513017763699","-3.6364746093749996","40.43858534705454","-3.6364746093749996","3.7200509482944795","03311101211030","03311101211010","ES","2024-11-02 16:00","","10.0","","","","2024-11-02"
"40.40513017763699","-3.6364746093749996","40.40513017763699","-3.6584472656250004","1.8604879928030842","03311101211030","03311101211021","ES","2024-11-02 16:00","32.142857142857146","44.0","11.857142857142854","35.7758620689655","1.3708868394443754","2024-11-02"
"40.40513017763699","-3.6364746093749996","40.40513017763699","-3.6364746093749996","0.0","03311101211030","03311101211030","ES","2024-11-02 16:00","1355.0","1477.0","122.0","8.997050147492626","0.8508821241176198","2024-11-02"
"40.40513017763699","-3.6364746093749996","40.40513017763699","-3.614501953125001","1.8604879928029494","03311101211030","03311101211031","ES","2024-11-02 16:00","","12.0","","","","2024-11-02"
"40.40513017763699","-3.6364746093749996","40.38839635404193","-3.6584472656250004","2.6314543466095643","03311101211030","03311101211023","ES","2024-11-02 16:00","11.142857142857142","12.0","0.8571428571428577","7.058823529411769","0.4834937784152285","2024-11-02"
"40.40513017763699","-3.6364746093749996","40.38839635404193","-3.6364746093749996","1.8607192077391796","03311101211030","03311101211032","ES","2024-11-02 16:00","10.571428571428571","12.0","1.4285714285714288","12.345679012345682","0.4316658473017157","2024-11-02"
"40.40513017763699","-3.6364746093749996","40.421859842105285","-3.702392578125","5.882648229692968","03311101211030","03311101210113","ES","2024-11-02 16:00","15.0","19.0","4.0","25.0","0.7698003589195012","2024-11-02"
"41.69752538760397","0.186767578125","41.69752538760397","0.186767578125","0.0","12022222021200","12022222021200","ES","2024-11-02 16:00","38.57142857142857","44.0","5.428571428571431","13.718411552346577","0.9011928103573735","2024-11-02"
"41.02135458708634","0.9338378906249999","41.02135458708634","0.9338378906249999","0.0","12022222323212","12022222323212","ES","2024-11-02 16:00","87.57142857142857","95.0","7.428571428571431","8.387096774193552","0.843181654429427","2024-11-02"
"37.709898845164766","-1.417236328125","37.709898845164766","-1.417236328125","0.0","03311132111111","03311132111111","ES","2024-11-02 16:00","26.142857142857142","37.0","10.857142857142858","40.0","4.0","2024-11-02"
"40.68896851692565","-3.3288574218749996","40.68896851692565","-3.3288574218749996","0.0","03311101121002","03311101121002","ES","2024-11-02 16:00","15.0","13.0","-2.0","-12.5","-0.6030226891555273","2024-11-02"
"40.354916231047945","-3.2409667968750004","40.354916231047945","-3.2409667968750004","0.0","03311101301302","03311101301302","ES","2024-11-02 16:00","31.0","40.0","9.0","28.125","2.7136021011998723","2024-11-02"
