"start_latitude","start_longitude","end_latitude","end_longitude","length_km","start_quadkey","end_quadkey","country","date_time","n_baseline","n_crisis","n_difference","percent_change","z_score","ds"
"36.73007900221965","-3.350830078125","36.73007900221965","-3.350830078125","0.0","03311123322111","03311123322111","ES","2024-11-09 16:00","162.42857142857142","179.0","16.571428571428584","10.139860139860147","0.853525899252293","2024-11-09"
"39.529466019374105","3.3068847656249996","39.529466019374105","3.3068847656249996","0.0","12200012030330","12200012030330","ES","2024-11-09 16:00","172.71428571428572","35.0","-137.71428571428572","-79.27631578947368","-2.9823674086613696","2024-11-09"
"41.08763160293221","1.175537109375","41.08763160293221","1.175537109375","0.0","12022222332103","12022222332103","ES","2024-11-09 16:00","204.42857142857142","105.0","-99.42857142857142","-48.400556328233655","-3.185974810512693","2024-11-09"
"40.65563821945469","-3.1750488281250004","40.65563821945469","-3.1750488281250004","0.0","03311101121133","03311101121133","ES","2024-11-09 16:00","18.142857142857142","18.0","-0.14285714285714235","-0.7462686567164153","-0.03385133543331466","2024-11-09"
"39.410732538426146","3.2629394531250004","39.410732538426146","3.2629394531250004","0.0","12200012032302","12200012032302","ES","2024-11-09 16:00","282.14285714285717","171.0","-111.14285714285717","-39.25327951564078","-1.204064143189425","2024-11-09"
"37.588118257261016","-1.1975097656249998","37.588118257261016","-1.1975097656249998","0.0","03311133001223","03311133001223","ES","2024-11-09 16:00","16.0","22.0","6.0","35.294117647058826","0.9954022744967959","2024-11-09"
"38.056741709394856","-0.736083984375","38.056741709394856","-0.714111328125","1.9238180227972856","03311131213310","03311131213311","ES","2024-11-09 16:00","12.571428571428571","","","","","2024-11-09"
"38.056741709394856","-0.736083984375","38.056741709394856","-0.736083984375","0.0","03311131213310","03311131213310","ES","2024-11-09 16:00","167.42857142857142","190.0","22.571428571428584","13.401187446988981","0.9207442531040747","2024-11-09"
"39.35978475221358","-0.494384765625","39.35978475221358","-0.494384765625","0.0","03311113301001","03311113301001","ES","2024-11-09 16:00","","11.0","","","","2024-11-09"
"41.86137863238064","-0.802001953125","41.86137863238064","-0.802001953125","0.0","03133333013031","03133333013031","ES","2024-11-09 16:00","27.714285714285715","28.0","0.2857142857142847","0.995024875621887","0.1248375567864714","2024-11-09"
"36.92354717522953","-4.691162109375","36.92354717522953","-4.691162109375","0.0","03311122303212","03311122303212","ES","2024-11-09 16:00","44.57142857142857","55.0","10.42857142857143","22.88401253918496","1.2528612319680434","2024-11-09"
"38.14319699003044","-1.0217285156250002","38.14319699003044","-1.0217285156250002","0.0","03311131210223","03311131210223","ES","2024-11-09 16:00","17.142857142857142","15.0","-2.1428571428571423","-11.81102362204724","-0.48145555407477686","2024-11-09"
"38.96795063899681","-0.604248046875","38.96795063899681","-0.604248046875","0.0","03311113320322","03311113320322","ES","2024-11-09 16:00","49.57142857142857","63.0","13.42857142857143","26.553672316384187","1.6535395014723253","2024-11-09"
"39.64799680624749","2.889404296875","39.64799680624749","2.889404296875","0.0","12200012002233","12200012002233","ES","2024-11-09 16:00","51.714285714285715","56.0","4.285714285714285","8.130081300813005","0.6066695826822037","2024-11-09"
"37.692513845717606","-1.153564453125","37.692513845717606","-1.153564453125","0.0","03311133001013","03311133001013","ES","2024-11-09 16:00","","10.0","","","","2024-11-09"
"38.65977721690729","0.054931640625","38.65977721690729","0.054931640625","0.0","12200020002012","12200020002012","ES","2024-11-09 16:00","192.14285714285714","174.0","-18.14285714285714","-9.393491124260352","-1.4822995240605252","2024-11-09"
"41.36856361438471","1.944580078125","41.36856361438471","1.944580078125","0.0","12022223213000","12022223213000","ES","2024-11-09 16:00","35.285714285714285","46.0","10.714285714285715","29.527559055118115","1.598884249660226","2024-11-09"
"38.98503227187443","-2.889404296875","38.98503227187443","-2.889404296875","0.0","03311103331320","03311103331320","ES","2024-11-09 16:00","18.857142857142858","24.0","5.142857142857142","25.899280575539564","0.9118551953836533","2024-11-09"
"37.4835760417999","-1.636962890625","37.4835760417999","-1.636962890625","0.0","03311132112303","03311132112303","ES","2024-11-09 16:00","","10.0","","","","2024-11-09"
"41.66470450700676","-0.8898925781250001","41.64828778954518","-0.889892578125","1.8254585591422865","03133333030331","03133333030333","ES","2024-11-09 16:00","91.57142857142857","69.0","-22.57142857142857","-24.382716049382715","-0.5356034780926365","2024-11-09"
"41.66470450700676","-0.8898925781250001","41.68111703978626","-0.8679199218750001","2.580930201726939","03133333030331","03133333031202","ES","2024-11-09 16:00","13.857142857142858","","","","","2024-11-09"
"41.66470450700676","-0.8898925781250001","41.631866887682655","-0.8898925781249999","3.651382403171189","03133333030331","03133333032111","ES","2024-11-09 16:00","19.18932345649655","17.0","-2.189323456496549","-10.843966422223353","-0.44788992244994236","2024-11-09"
"41.66470450700676","-0.8898925781250001","41.66470450700676","-0.8679199218749999","1.8252259200490935","03133333030331","03133333031220","ES","2024-11-09 16:00","26.428571428571427","30.0","3.571428571428573","13.02083333333334","0.37656125877180285","2024-11-09"
"41.66470450700676","-0.8898925781250001","41.64828778954518","-0.8679199218750001","2.5815882581472005","03133333030331","03133333031222","ES","2024-11-09 16:00","39.857142857142854","48.0","8.142857142857146","19.930069930069937","0.8043875303552215","2024-11-09"
"41.66470450700676","-0.8898925781250001","41.64828778954518","-0.9118652343749999","2.581588258147183","03133333030331","03133333030332","ES","2024-11-09 16:00","37.0","39.0","2.0","5.2631578947368425","0.19900743804199783","2024-11-09"
"41.66470450700676","-0.8898925781250001","41.68111703978626","-0.889892578125","1.824993242994466","03133333030331","03133333030313","ES","2024-11-09 16:00","17.13476088348539","12.0","-5.1347608834853915","-28.314466986776843","-0.6003281784031084","2024-11-09"
