"start_latitude","start_longitude","end_latitude","end_longitude","length_km","start_quadkey","end_quadkey","country","date_time","n_baseline","n_crisis","n_difference","percent_change","z_score","ds"
"39.867587106288916","-3.9440917968750004","39.867587106288916","-3.966064453125","1.8752638797663825","03311103001120","03311103001031","ES","2024-11-10 16:00","20.428571428571427","26.0","5.571428571428573","26.00000000000001","1.012389556719772","2024-11-10"
"39.867587106288916","-3.9440917968750004","39.867587106288916","-3.9440917968750004","0.0","03311103001120","03311103001120","ES","2024-11-10 16:00","750.8571428571429","882.0","131.1428571428571","17.442523275698264","1.277727282880714","2024-11-10"
"39.867587106288916","-3.9440917968750004","39.85072040685004","-4.031982421875","7.732861075336534","03311103001120","03311103001022","ES","2024-11-10 16:00","","10.0","","","","2024-11-10"
"39.867587106288916","-3.9440917968750004","39.867587106288916","-4.031982421875001","7.501055235757218","03311103001120","03311103001020","ES","2024-11-10 16:00","13.571428571428571","18.0","4.428571428571429","30.3921568627451","0.7960065160702982","2024-11-10"
"39.867587106288916","-3.9440917968750004","39.88444965995798","-4.031982421875","7.730960367578033","03311103001120","03311103001002","ES","2024-11-10 16:00","","12.0","","","","2024-11-10"
"39.002109784075145","-0.560302734375","39.002109784075145","-0.560302734375","0.0","03311113320312","03311113320312","ES","2024-11-10 16:00","54.857142857142854","68.0","13.142857142857146","23.52941176470589","2.260321730629456","2024-11-10"
"41.89409903455557","2.274169921875","41.89409903455557","2.274169921875","0.0","12022223102111","12022223102111","ES","2024-11-10 16:00","43.142857142857146","39.0","-4.142857142857146","-9.38511326860842","-0.6955549871667801","2024-11-10"
"37.74465661084853","-1.197509765625","37.74465661084853","-1.197509765625","0.0","03311131223221","03311131223221","ES","2024-11-10 16:00","46.921080289089616","47.0","0.07891971091038386","0.16468683601098164","0.011794727602620833","2024-11-10"
"38.83114929486112","-0.582275390625","38.83114929486112","-0.582275390625","0.0","03311113322323","03311113322323","ES","2024-11-10 16:00","11.285714285714286","15.0","3.7142857142857135","30.232558139534873","2.316264096574344","2024-11-10"
"41.269548980650846","1.571044921875","41.269548980650846","1.571044921875","0.0","12022223202331","12022223202331","ES","2024-11-10 16:00","26.571428571428573","39.0","12.428571428571427","45.077720207253876","1.375705429069487","2024-11-10"
"37.02886894056975","-3.6145019531250004","37.02886894056975","-3.6364746093750004","1.9505264778086717","03311123211233","03311123211232","ES","2024-11-10 16:00","11.0","12.0","1.0","8.333333333333334","0.2526455763199557","2024-11-10"
"37.02886894056975","-3.6145019531250004","37.02886894056975","-3.6145019531250004","0.0","03311123211233","03311123211233","ES","2024-11-10 16:00","147.28571428571428","170.0","22.714285714285722","15.317919075144516","1.1552718951512337","2024-11-10"
"41.76311692371352","2.713623046875","41.76311692371352","2.713623046875","0.0","12022223131011","12022223131011","ES","2024-11-10 16:00","10.428571428571429","11.0","0.5714285714285712","4.999999999999997","0.16302782918784442","2024-11-10"
"38.12591411767976","-0.8898925781250001","38.12591411767976","-0.867919921875","1.9219983008844874","03311131212111","03311131213000","ES","2024-11-10 16:00","19.142857142857142","23.0","3.8571428571428577","19.14893617021277","0.606269762737747","2024-11-10"
"38.12591411767976","-0.8898925781250001","38.12591411767976","-0.8898925781250001","0.0","03311131212111","03311131212111","ES","2024-11-10 16:00","196.85714285714286","217.0","20.14285714285714","10.180505415162452","0.8066982894831182","2024-11-10"
"36.94111092415822","-2.142333984375","36.94111092415822","-2.120361328125","1.952777834678089","03311132213310","03311132213311","ES","2024-11-10 16:00","12.0","","","","","2024-11-10"
"36.94111092415822","-2.142333984375","36.94111092415822","-2.142333984375","0.0","03311132213310","03311132213310","ES","2024-11-10 16:00","316.2857142857143","367.0","50.71428571428572","15.983791085096806","1.747136951139745","2024-11-10"
"40.47202387683469","-3.3728027343749996","40.48873690088868","-3.372802734375","1.8584064006656447","03311101122330","03311101122312","ES","2024-11-10 16:00","43.857142857142854","59.0","15.142857142857146","33.7579617834395","2.0903869012555143","2024-11-10"
"40.47202387683469","-3.3728027343749996","40.48873690088868","-3.394775390625","2.628183543411636","03311101122330","03311101122303","ES","2024-11-10 16:00","20.0","28.0","8.0","38.095238095238095","1.0886621079036347","2024-11-10"
"40.47202387683469","-3.3728027343749996","40.47202387683469","-3.3728027343749996","0.0","03311101122330","03311101122330","ES","2024-11-10 16:00","2222.714285714286","2599.0","376.2857142857142","16.921495567261978","1.6823931415649938","2024-11-10"
