"start_latitude","start_longitude","end_latitude","end_longitude","movement_geometry","length_km","start_polygon_id","end_polygon_id","start_polygon_name","end_polygon_name","polygon_level","polygon_version","country","date_time","n_baseline","n_crisis","n_difference","percent_change","z_score","ds"
"41.087597985407236","0.8179822749109986","40.661299475449205","-0.8154628565075728","LINESTRING (0.8179822749109986 41.087597985407236, -0.8154628565075728 40.661299475449205)","145.28692691713687","ESP.6.4_1","ESP.2.2_1","Tarragona","Teruel","GADM2","3.6","ES","2024-11-02 08:00","37.285714285714285","17.0","-20.285714285714285","-52.98507462686567","-1.539753448429908","2024-11-02"
"41.087597985407236","0.8179822749109986","38.00201636826878","-1.485118004597993","LINESTRING (0.8179822749109986 41.087597985407236, -1.485118004597993 38.00201636826878)","395.8363544185509","ESP.6.4_1","ESP.18.1_1","Tarragona","Murcia","GADM2","3.6","ES","2024-11-02 08:00","27.571428571428573","11.0","-16.571428571428573","-58.00000000000001","-2.726080874932286","2024-11-02"
"41.087597985407236","0.8179822749109986","42.04370720522506","1.0476488847776433","LINESTRING (0.8179822749109986 41.087597985407236, 1.0476488847776433 42.04370720522506)","108.01790001204391","ESP.6.4_1","ESP.6.3_1","Tarragona","Lleida","GADM2","3.6","ES","2024-11-02 08:00","203.42857142857142","163.0","-40.428571428571416","-19.77638015373864","-1.3595403168229907","2024-11-02"
"41.087597985407236","0.8179822749109986","39.37032630858199","-0.8009094166576741","LINESTRING (0.8179822749109986 41.087597985407236, -0.8009094166576741 39.37032630858199)","235.25722789056329","ESP.6.4_1","ESP.10.3_1","Tarragona","Valencia","GADM2","3.6","ES","2024-11-02 08:00","135.42857142857142","78.0","-57.428571428571416","-42.094240837696326","-3.2359780355896164","2024-11-02"
"41.087597985407236","0.8179822749109986","41.087597985407236","0.8179822749109986","POINT (0.8179822749109986 41.087597985407236)","0.0","ESP.6.4_1","ESP.6.4_1","Tarragona","Tarragona","GADM2","3.6","ES","2024-11-02 08:00","71963.28571428571","74624.0","2660.71428571429","3.6972704714640257","0.48249636947283026","2024-11-02"
"37.19599206464561","-2.344777157870482","36.813975916918615","-4.725769505867542","LINESTRING (-2.344777157870482 37.19599206464561, -4.725769505867542 36.813975916918615)","215.647156343553","ESP.1.1_1","ESP.1.7_1","Almería","Málaga","GADM2","3.6","ES","2024-11-02 08:00","153.0","194.0","41.0","26.623376623376622","2.0142293492249492","2024-11-02"
"37.43570737839507","-5.6826045124136195","37.43570737839507","-5.6826045124136195","POINT (-5.6826045124136195 37.43570737839507)","0.0","ESP.1.8_1","ESP.1.8_1","Sevilla","Sevilla","GADM2","3.6","ES","2024-11-02 08:00","148339.57142857142","157310.0","8970.42857142858","6.047184856469289","0.5959828028368246","2024-11-02"
"37.43570737839507","-5.6826045124136195","39.793768027282304","-4.147935709854904","LINESTRING (-5.6826045124136195 37.43570737839507, -4.147935709854904 39.793768027282304)","294.1469821707666","ESP.1.8_1","ESP.4.5_1","Sevilla","Toledo","GADM2","3.6","ES","2024-11-02 08:00","15.714285714285714","13.0","-2.7142857142857135","-16.23931623931623","-0.6667692860264165","2024-11-02"
"41.621743707824955","-1.0646772341227684","41.621743707824955","-1.0646772341227684","POINT (-1.0646772341227684 41.621743707824955)","0.0","ESP.2.3_1","ESP.2.3_1","Zaragoza","Zaragoza","GADM2","3.6","ES","2024-11-02 08:00","67231.57142857143","72841.0","5609.428571428565","8.34331998946088","0.847209900577799","2024-11-02"
"41.621743707824955","-1.0646772341227684","41.73110447784928","1.983586116218991","LINESTRING (-1.0646772341227684 41.621743707824955, 1.983586116218991 41.73110447784928)","253.44579246345285","ESP.2.3_1","ESP.6.1_1","Zaragoza","Barcelona","GADM2","3.6","ES","2024-11-02 08:00","199.75810443782126","200.0","0.24189556217874042","0.12049105706398032","0.004136816719448781","2024-11-02"
"41.621743707824955","-1.0646772341227684","42.127630875098774","2.673845456958958","LINESTRING (-1.0646772341227684 41.621743707824955, 2.673845456958958 42.127630875098774)","314.5793417665773","ESP.2.3_1","ESP.6.2_1","Zaragoza","Girona","GADM2","3.6","ES","2024-11-02 08:00","28.285714285714285","40.0","11.714285714285715","40.00000000000001","1.894382560972156","2024-11-02"
"38.01655157917753","-3.441539286139148","41.73110447784928","1.983586116218991","LINESTRING (-3.441539286139148 38.01655157917753, 1.983586116218991 41.73110447784928)","620.1955099169286","ESP.1.6_1","ESP.6.1_1","Jaén","Barcelona","GADM2","3.6","ES","2024-11-02 08:00","","11.0","","","","2024-11-02"
"40.495200973866844","-3.717005900525718","41.17107294284954","-4.054291582693536","LINESTRING (-3.717005900525718 40.495200973866844, -4.054291582693536 41.17107294284954)","80.33224149636426","ESP.8.1_1","ESP.5.6_1","Madrid","Segovia","GADM2","3.6","ES","2024-11-02 08:00","495.0","629.0","134.0","27.016129032258064","2.382245750691506","2024-11-02"
"40.495200973866844","-3.717005900525718","39.37032630858199","-0.8009094166576741","LINESTRING (-3.717005900525718 40.495200973866844, -0.8009094166576741 39.37032630858199)","278.3067808977653","ESP.8.1_1","ESP.10.3_1","Madrid","Valencia","GADM2","3.6","ES","2024-11-02 08:00","380.72809438357683","215.0","-165.72809438357683","-43.415220630066095","-2.7534615707966097","2024-11-02"
"40.495200973866844","-3.717005900525718","41.6341387803508","-4.847079658553616","LINESTRING (-3.717005900525718 40.495200973866844, -4.847079658553616 41.6341387803508)","158.1577146660838","ESP.8.1_1","ESP.5.8_1","Madrid","Valladolid","GADM2","3.6","ES","2024-11-02 08:00","208.28571428571428","209.0","0.7142857142857224","0.34129692832764896","0.04282167672631362","2024-11-02"
