"start_latitude","start_longitude","end_latitude","end_longitude","length_km","start_quadkey","end_quadkey","country","date_time","n_baseline","n_crisis","n_difference","percent_change","z_score","ds"
"-28.410727956447605","152.303466796875","-28.410727956447605","152.303466796875","0.0","31121302010213","31121302010213","AU","2023-12-18 08:00","","10.0","","","","2023-12-18"
"-27.634873358518313","153.24829101562503","-27.634873358518313","153.24829101562503","0.0","31121300133312","31121300133312","AU","2023-12-18 08:00","635.6666666666666","632.0","-3.6666666666666288","-0.5759162303664862","-0.3893957789726293","2023-12-18"
"-23.634459384145295","150.150146484375","-23.634459384145295","150.150146484375","0.0","31121012130023","31121012130023","AU","2023-12-18 08:00","","10.0","","","","2023-12-18"
"-27.440040034323392","152.655029296875","-27.45953890173811","152.655029296875","2.168178535025797","31121300120033","31121300120211","AU","2023-12-18 08:00","","10.0","","","","2023-12-18"
"-27.440040034323392","152.655029296875","-27.440040034323392","152.655029296875","0.0","31121300120033","31121300120033","AU","2023-12-18 08:00","153.16666666666666","150.0","-3.166666666666657","-2.054054054054048","-0.5072893237012374","2023-12-18"
"-25.175116126122305","152.303466796875","-25.175116126122305","152.303466796875","0.0","31121120210011","31121120210011","AU","2023-12-18 08:00","38.833333333333336","36.0","-2.8333333333333357","-7.112970711297077","-0.601793476594071","2023-12-18"
"-25.75042442374356","152.96264648437503","-25.75042442374356","152.96264648437503","0.0","31121120332203","31121120332203","AU","2023-12-18 08:00","","11.0","","","","2023-12-18"
"-27.61540558077938","153.05053710937497","-27.576459644051187","153.072509765625","4.841755064393837","31121300132301","31121300132130","AU","2023-12-18 08:00","","12.0","","","","2023-12-18"
"-27.61540558077938","153.05053710937497","-27.61540558077938","153.05053710937497","0.0","31121300132301","31121300132301","AU","2023-12-18 08:00","1373.0","1334.0","-39.0","-2.8384279475982535","-1.2629364153676719","2023-12-18"
"-27.61540558077938","153.05053710937497","-27.479034321315","153.006591796875","15.770606616806687","31121300132301","31121300130213","AU","2023-12-18 08:00","","13.0","","","","2023-12-18"
"-27.61540558077938","153.05053710937497","-27.595934342079065","153.028564453125","3.0619227925919112","31121300132301","31121300132122","AU","2023-12-18 08:00","10.5","","","","","2023-12-18"
"-27.61540558077938","153.05053710937497","-27.576459644051187","153.05053710937503","4.3305973749437126","31121300132301","31121300132121","AU","2023-12-18 08:00","","10.0","","","","2023-12-18"
"-27.61540558077938","153.05053710937497","-27.595934342079065","153.050537109375","2.165106357332664","31121300132301","31121300132123","AU","2023-12-18 08:00","14.666666666666666","17.0","2.333333333333334","14.8936170212766","0.5648100713219152","2023-12-18"
"-27.61540558077938","153.05053710937497","-27.45953890173811","153.028564453125","17.46648951274198","31121300132301","31121300130300","AU","2023-12-18 08:00","20.666666666666668","20.0","-0.6666666666666679","-3.0769230769230824","-0.13533299049019193","2023-12-18"
"-27.61540558077938","153.05053710937497","-27.61540558077938","153.028564453125","2.1649139950148566","31121300132301","31121300132300","AU","2023-12-18 08:00","10.0","","","","","2023-12-18"
"-27.61540558077938","153.05053710937497","-27.479034321315","153.028564453125","15.317767295652894","31121300132301","31121300130302","AU","2023-12-18 08:00","20.5","18.0","-2.5","-11.627906976744185","-1.5214515486254616","2023-12-18"
"-27.61540558077938","153.05053710937497","-27.634873358518313","153.050537109375","2.1647215153815553","31121300132301","31121300132303","AU","2023-12-18 08:00","10.166666666666666","","","","","2023-12-18"
"-22.034729450743015","148.260498046875","-22.034729450743015","148.260498046875","0.0","31121001011211","31121001011211","AU","2023-12-18 08:00","20.333333333333332","17.0","-3.333333333333332","-15.624999999999995","-0.6823117676186687","2023-12-18"
"-22.034729450743015","148.260498046875","-21.912470587997284","148.370361328125","17.696185682949938","31121001011211","31103223322220","AU","2023-12-18 08:00","11.833333333333334","10.0","-1.833333333333334","-14.28571428571429","-0.29521293507960916","2023-12-18"
"-24.23694660963865","151.86401367187503","-24.23694660963865","151.86401367187503","0.0","31121013331113","31121013331113","AU","2023-12-18 08:00","12.5","12.0","-0.5","-3.7037037037037037","-0.12384435115451749","2023-12-18"
"-26.735798597235398","153.028564453125","-26.735798597235398","153.028564453125","0.0","31121122312322","31121122312322","AU","2023-12-18 08:00","24.666666666666668","26.0","1.3333333333333321","5.194805194805189","0.33903175181040485","2023-12-18"
"-27.440040034323392","151.951904296875","-27.576459644051187","151.95190429687497","15.16919230627473","31121300020033","31121300022031","AU","2023-12-18 08:00","10.0","","","","","2023-12-18"
"-27.440040034323392","151.951904296875","-27.440040034323392","151.951904296875","0.0","31121300020033","31121300020033","AU","2023-12-18 08:00","365.0","346.0","-19.0","-5.191256830601093","-2.877467030873065","2023-12-18"
"-27.440040034323392","151.951904296875","-27.55698148833148","151.951904296875","13.00331681027142","31121300020033","31121300022013","AU","2023-12-18 08:00","18.5","17.0","-1.5","-7.6923076923076925","-0.5629399687806012","2023-12-18"
"-28.71949566368651","149.57885742187503","-28.71949566368651","149.57885742187503","0.0","31121212030313","31121212030313","AU","2023-12-18 08:00","","14.0","","","","2023-12-18"
"-26.794654063798674","152.984619140625","-26.794654063798674","152.984619140625","0.0","31121122330030","31121122330030","AU","2023-12-18 08:00","","10.0","","","","2023-12-18"
"-17.193274439174683","145.557861328125","-17.193274439174683","145.557861328125","0.0","31102311122020","31102311122020","AU","2023-12-18 08:00","24.333333333333332","32.0","7.666666666666668","30.263157894736846","1.900891364108448","2023-12-18"
"-24.836595152390966","152.41333007812497","-24.836595152390966","152.41333007812497","0.0","31121120013222","31121120013222","AU","2023-12-18 08:00","52.5","51.0","-1.5","-2.803738317757009","-0.229550012918565","2023-12-18"
"-20.3343252736261","148.546142578125","-20.3343252736261","148.546142578125","0.0","31103221321002","31103221321002","AU","2023-12-18 08:00","","10.0","","","","2023-12-18"
"-27.479034321315","152.633056640625","-27.479034321315","152.633056640625","0.0","31121300120212","31121300120212","AU","2023-12-18 08:00","11.333333333333334","15.0","3.666666666666666","29.729729729729726","1.0469071079869612","2023-12-18"
"-25.35395415093729","152.896728515625","-25.35395415093729","152.896728515625","0.0","31121120303112","31121120303112","AU","2023-12-18 08:00","87.66666666666667","94.0","6.333333333333329","7.142857142857136","1.0819231568139773","2023-12-18"
