"start_latitude","start_longitude","end_latitude","end_longitude","movement_geometry","length_km","start_polygon_id","end_polygon_id","start_polygon_name","end_polygon_name","polygon_level","polygon_version","country","date_time","n_baseline","n_crisis","n_difference","percent_change","z_score","ds"
"-24.935150749902032","149.93876527600787","-24.031469951689356","148.41590668741043","LINESTRING (149.93876527600787 -24.935150749902032, 148.41590668741043 -24.031469951689356)","183.97149661652634","AUS.7.3_1","AUS.7.16_1","Banana","Central Highlands","GADM2","3.6","AU","2023-12-18 16:00","29.333333333333332","37.0","7.666666666666668","25.274725274725277","1.3021185892662852","2023-12-18"
"-16.607856731411633","145.50560371428833","-16.99453803493169","145.89716145917473","LINESTRING (145.50560371428833 -16.607856731411633, 145.89716145917473 -16.99453803493169)","59.8834250407674","AUS.7.13_1","AUS.7.74_1","Cairns","Yarrabah","GADM2","3.6","AU","2023-12-18 16:00","24.0","24.0","0.0","0.0","0.0","2023-12-18"
"-28.373559213567567","150.33955972418462","-28.4056015002569","151.88568053386584","LINESTRING (150.33955972418462 -28.373559213567567, 151.88568053386584 -28.4056015002569)","151.28590313058373","AUS.7.29_1","AUS.7.61_1","Goondiwindi","Southern Downs","GADM2","3.6","AU","2023-12-18 16:00","22.5","47.0","24.5","104.25531914893617","2.3898174412439612","2023-12-18"
"-16.607856731411633","145.50560371428833","-19.39103264945114","146.71166780291938","LINESTRING (145.50560371428833 -16.607856731411633, 146.71166780291938 -19.39103264945114)","334.72164846404866","AUS.7.13_1","AUS.7.67_1","Cairns","Townsville","GADM2","3.6","AU","2023-12-18 16:00","76.5","97.0","20.5","26.451612903225808","1.6879432876648672","2023-12-18"
"-20.700987018227323","147.72475464235913","-21.139238071107272","148.80364193026972","LINESTRING (147.72475464235913 -20.700987018227323, 148.80364193026972 -21.139238071107272)","122.19555844652098","AUS.7.70_1","AUS.7.40_1","Whitsunday","Mackay","GADM2","3.6","AU","2023-12-18 16:00","151.33333333333334","146.0","-5.333333333333343","-3.501094091903726","-0.34236839400873104","2023-12-18"
"-27.43781487095533","153.0385871624391","-21.489832208511388","132.41529072170516","LINESTRING (153.0385871624391 -27.43781487095533, 132.41529072170516 -21.489832208511388)","2186.2926276422263","AUS.7.8_1","AUS.6.4_1","Brisbane","Central Desert","GADM2","3.6","AU","2023-12-18 16:00","40.0","37.0","-3.0","-7.317073170731708","-0.4128614119223852","2023-12-18"
"-27.43781487095533","153.0385871624391","-20.700987018227323","147.72475464235913","LINESTRING (153.0385871624391 -27.43781487095533, 147.72475464235913 -20.700987018227323)","922.8434873627277","AUS.7.8_1","AUS.7.70_1","Brisbane","Whitsunday","GADM2","3.6","AU","2023-12-18 16:00","50.69481355347002","30.0","-20.69481355347002","-40.03266890993725","-0.8683836608719834","2023-12-18"
"-27.43781487095533","153.0385871624391","-16.607856731411633","145.50560371428833","LINESTRING (153.0385871624391 -27.43781487095533, 145.50560371428833 -16.607856731411633)","1431.9072583875782","AUS.7.8_1","AUS.7.13_1","Brisbane","Cairns","GADM2","3.6","AU","2023-12-18 16:00","103.83333333333333","50.0","-53.83333333333333","-51.35135135135135","-2.860536080294508","2023-12-18"
"-27.43781487095533","153.0385871624391","-27.762407272889703","153.04023156541476","LINESTRING (153.0385871624391 -27.43781487095533, 153.04023156541476 -27.762407272889703)","36.09344871836439","AUS.7.8_1","AUS.7.38_1","Brisbane","Logan","GADM2","3.6","AU","2023-12-18 16:00","5298.333333333333","5083.0","-215.33333333333303","-4.0634042017863825","-1.999883072490641","2023-12-18"
"-27.43781487095533","153.0385871624391","-24.031469951689356","148.41590668741043","LINESTRING (153.0385871624391 -27.43781487095533, 148.41590668741043 -24.031469951689356)","598.1130906733216","AUS.7.8_1","AUS.7.16_1","Brisbane","Central Highlands","GADM2","3.6","AU","2023-12-18 16:00","46.166666666666664","36.0","-10.166666666666664","-21.5547703180212","-1.227784273135132","2023-12-18"
"-27.43781487095533","153.0385871624391","-26.59273976182881","152.9112942336309","LINESTRING (153.0385871624391 -27.43781487095533, 152.9112942336309 -26.59273976182881)","94.8104923574204","AUS.7.8_1","AUS.7.62_1","Brisbane","Sunshine Coast","GADM2","3.6","AU","2023-12-18 16:00","852.5","1121.0","268.5","31.45869947275923","3.1138729083756687","2023-12-18"
"-27.43781487095533","153.0385871624391","-19.39103264945114","146.71166780291938","LINESTRING (153.0385871624391 -27.43781487095533, 146.71166780291938 -19.39103264945114)","1102.8368449172722","AUS.7.8_1","AUS.7.67_1","Brisbane","Townsville","GADM2","3.6","AU","2023-12-18 16:00","87.66666666666667","52.0","-35.66666666666667","-40.225563909774436","-3.453410150368281","2023-12-18"
"-28.617805229952936","152.77556706400492","-29.05963131151029","153.04628509196272","LINESTRING (152.77556706400492 -28.617805229952936, 153.04628509196272 -29.05963131151029)","55.758209527244325","AUS.5.76_1","AUS.5.113_1","Kyogle","Richmond Valley","GADM2","3.6","AU","2023-12-18 16:00","59.5","61.0","1.5","2.479338842975207","0.26558033692369165","2023-12-18"
"-28.617805229952936","152.77556706400492","-28.75619739047753","153.2706505642181","LINESTRING (152.77556706400492 -28.617805229952936, 153.2706505642181 -28.75619739047753)","50.68607018619044","AUS.5.76_1","AUS.5.82_1","Kyogle","Lismore","GADM2","3.6","AU","2023-12-18 16:00","52.333333333333336","59.0","6.666666666666664","12.499999999999995","1.342312110428048","2023-12-18"
