"ds","polygon1_id","polygon1_name","latitude1","longitude1","polygon2_id","polygon2_name","latitude2","longitude2","metric_value","metric_name"
"2024-11-09","937148070010051","united states","40.0","-100.0","452507115497292","nigeria","9.0","8.0","4523","travel counts"
"2024-11-09","937148070010051","united states","40.0","-100.0","2103842606572854","chile","-31.0","-71.0","1016","travel counts"
"2024-11-09","921744301497079","argentina","-34.0","-64.0","2103842606572854","chile","-31.0","-71.0","6554","travel counts"
"2024-11-09","1983580781764432","peru","-8.0","-78.0","2103842606572854","chile","-31.0","-71.0","2860","travel counts"
"2024-11-09","417158592211893","india","21.0","77.0","419634095534324","malaysia","2.316667","111.55","1451","travel counts"
"2024-11-09","853970694951300","south korea","36.0","128.0","793335024385721","japan","35.0","136.0","4019","travel counts"
"2024-11-09","853970694951300","south korea","36.0","128.0","419634095534324","malaysia","2.316667","111.55","1124","travel counts"
"2024-11-09","433497307408292","thailand","15.0","101.0","419634095534324","malaysia","2.316667","111.55","19925","travel counts"
"2024-11-09","433497307408292","thailand","15.0","101.0","793335024385721","japan","35.0","136.0","6638","travel counts"
"2024-11-09","2367165386637842","brazil","-11.0","-53.0","606189189846925","uruguay","-32.733333","-56.65","5510","travel counts"
"2024-11-09","1317763431707213","germany","51.0","10.0","314322742593141","denmark","56.0","10.0","9116","travel counts"
"2024-11-09","362070071076950","netherlands","52.316666666667","5.55","314322742593141","denmark","56.0","10.0","1378","travel counts"
"2024-11-09","937148070010051","united states","40.0","-100.0","1693686944068084","ireland","53.4469834801","-7.08056729059","2054","travel counts"
"2024-11-09","1231810770328071","poland","52.0","19.0","314322742593141","denmark","56.0","10.0","1825","travel counts"
"2024-11-09","351886962112263","italy","43.0","12.0","1693686944068084","ireland","53.4469834801","-7.08056729059","1092","travel counts"
"2024-11-09","627913770953274","sweden","61.0","15.0","314322742593141","denmark","56.0","10.0","11603","travel counts"
"2024-11-09","937148070010051","united states","40.0","-100.0","793335024385721","japan","35.0","136.0","4801","travel counts"
"2024-11-09","711084376012350","vietnam","14.016666666667","107.9","793335024385721","japan","35.0","136.0","3341","travel counts"
"2024-11-09","711084376012350","vietnam","14.016666666667","107.9","419634095534324","malaysia","2.316667","111.55","2155","travel counts"
"2024-11-09","346733206197678","indonesia","-0.8349","113.4668","419634095534324","malaysia","2.316667","111.55","11829","travel counts"
"2024-11-09","346733206197678","indonesia","-0.8349","113.4668","793335024385721","japan","35.0","136.0","1338","travel counts"
"2024-11-09","414941572572779","brunei","4.4","114.566667","419634095534324","malaysia","2.316667","111.55","3182","travel counts"
"2024-11-09","1246147782210951","australia","-25.0","135.0","793335024385721","japan","35.0","136.0","1413","travel counts"
"2024-11-09","1246147782210951","australia","-25.0","135.0","419634095534324","malaysia","2.316667","111.55","1037","travel counts"
"2024-11-09","376031519676735","bangladesh","24.016667","89.866667","419634095534324","malaysia","2.316667","111.55","1046","travel counts"
"2024-11-09","419634095534324","malaysia","2.316667","111.55","793335024385721","japan","35.0","136.0","1344","travel counts"
"2024-11-09","793335024385721","japan","35.0","136.0","419634095534324","malaysia","2.316667","111.55","1266","travel counts"
"2024-11-09","343315869635106","philippines","11.333330555556","123.01666944444","793335024385721","japan","35.0","136.0","4694","travel counts"
"2024-11-09","343315869635106","philippines","11.333330555556","123.01666944444","419634095534324","malaysia","2.316667","111.55","1546","travel counts"
"2024-11-09","463167797558589","taiwan","24.0","121.0","793335024385721","japan","35.0","136.0","16525","travel counts"
"2024-11-09","463167797558589","taiwan","24.0","121.0","419634095534324","malaysia","2.316667","111.55","1772","travel counts"
"2024-11-09","852597565113521","united kingdom","54.0","-2.0","490600838138401","barbados","13.166666666667","-59.55","1602","travel counts"
"2024-11-09","921744301497079","argentina","-34.0","-64.0","606189189846925","uruguay","-32.733333","-56.65","3557","travel counts"
"2024-11-09","680120905754069","france","47.0","2.0","1693686944068084","ireland","53.4469834801","-7.08056729059","1646","travel counts"
"2024-11-09","680120905754069","france","47.0","2.0","314322742593141","denmark","56.0","10.0","1061","travel counts"
"2024-11-09","1080265735511471","spain","40.0","-3.0","314322742593141","denmark","56.0","10.0","2955","travel counts"
"2024-11-09","1080265735511471","spain","40.0","-3.0","1693686944068084","ireland","53.4469834801","-7.08056729059","2428","travel counts"
"2024-11-09","623759951440132","norway","61.0","8.0","314322742593141","denmark","56.0","10.0","4242","travel counts"
"2024-11-09","852597565113521","united kingdom","54.0","-2.0","1693686944068084","ireland","53.4469834801","-7.08056729059","31639","travel counts"
"2024-11-09","852597565113521","united kingdom","54.0","-2.0","314322742593141","denmark","56.0","10.0","2667","travel counts"
"2024-11-09","393732134690462","lesotho","-29.55","28.25","403586003810080","south africa","-29.0","24.0","1602","travel counts"
"2024-11-09","379833772609059","swaziland","-26.483333","31.433333","403586003810080","south africa","-29.0","24.0","1525","travel counts"
"2024-11-09","793335024385721","japan","35.0","136.0","853970694951300","south korea","36.0","128.0","4175","travel counts"
"2024-11-09","597585864063467","united arab emirates","23.783333","54.0","422079025311801","oman","20.233333","55.966667","2371","travel counts"
"2024-11-09","396549551185340","benin","8.833333","2.183333","452507115497292","nigeria","9.0","8.0","1239","travel counts"
"2024-11-09","852597565113521","united kingdom","54.0","-2.0","403586003810080","south africa","-29.0","24.0","1046","travel counts"
"2024-11-09","731231627319111","zimbabwe","-19.016667","30.016667","403586003810080","south africa","-29.0","24.0","1497","travel counts"
"2024-11-09","381453479112335","botswana","-24.666666666667","25.916666666667","403586003810080","south africa","-29.0","24.0","2043","travel counts"
"2024-11-09","400835317162981","croatia","45.25","15.466667","321538001884900","bosnia and herzegovina","44.0","18.0","12037","travel counts"
"2024-11-09","401821703703677","serbia","43.95","20.933333333333","321538001884900","bosnia and herzegovina","44.0","18.0","7785","travel counts"
"2024-11-09","351886962112263","italy","43.0","12.0","321538001884900","bosnia and herzegovina","44.0","18.0","1111","travel counts"
"2024-11-09","2214566348625267","costa rica","10.0","-84.0","334673967182748","nicaragua","13.091380555556","-86.000988888889","2367","travel counts"
"2024-11-09","343315869635106","philippines","11.333330555556","123.01666944444","853970694951300","south korea","36.0","128.0","2419","travel counts"
"2024-11-09","433497307408292","thailand","15.0","101.0","853970694951300","south korea","36.0","128.0","2447","travel counts"
"2024-11-09","346733206197678","indonesia","-0.8349","113.4668","853970694951300","south korea","36.0","128.0","1061","travel counts"
"2024-11-09","1317763431707213","germany","51.0","10.0","321538001884900","bosnia and herzegovina","44.0","18.0","2153","travel counts"
"2024-11-09","384833669025234","slovenia","46.0","15.0","321538001884900","bosnia and herzegovina","44.0","18.0","5712","travel counts"
"2024-11-09","937148070010051","united states","40.0","-100.0","853970694951300","south korea","36.0","128.0","2333","travel counts"
"2024-11-09","463167797558589","taiwan","24.0","121.0","853970694951300","south korea","36.0","128.0","4931","travel counts"
"2024-11-09","2282619438622633","austria","48.0","14.0","321538001884900","bosnia and herzegovina","44.0","18.0","2829","travel counts"
"2024-11-09","414218989431133","honduras","14.633333","-86.816667","334673967182748","nicaragua","13.091380555556","-86.000988888889","1166","travel counts"
"2024-11-09","711084376012350","vietnam","14.016666666667","107.9","853970694951300","south korea","36.0","128.0","3921","travel counts"
"2024-11-09","2414720828591431","romania","46.0","25.0","616857608787515","hungary","47.0","19.0","9068","travel counts"
