"ds","polygon1_id","polygon1_name","latitude1","longitude1","polygon2_id","polygon2_name","latitude2","longitude2","metric_value","metric_name"
"2024-11-06","417158592211893","india","21.0","77.0","810648062654687","canada","56.0","-109.0","1722","travel counts"
"2024-11-06","366682297538943","pakistan","29.0","69.0","417158592211893","india","21.0","77.0","3665","travel counts"
"2024-11-06","680120905754069","france","47.0","2.0","810648062654687","canada","56.0","-109.0","1863","travel counts"
"2024-11-06","1046047628918648","dominican republic","19.0","-70.666667","810648062654687","canada","56.0","-109.0","1590","travel counts"
"2024-11-06","937148070010051","united states","40.0","-100.0","810648062654687","canada","56.0","-109.0","40095","travel counts"
"2024-11-06","852597565113521","united kingdom","54.0","-2.0","810648062654687","canada","56.0","-109.0","1445","travel counts"
"2024-11-06","343315869635106","philippines","11.333330555556","123.01666944444","810648062654687","canada","56.0","-109.0","1361","travel counts"
"2024-11-06","585715065268567","democratic republic of the congo","-2.88","23.656","2064572263840333","zambia","-14.116667","27.633333","1014","travel counts"
"2024-11-06","414218989431133","honduras","14.633333","-86.816667","661116984348270","el salvador","13.668889","-88.866111","1436","travel counts"
"2024-11-06","1212072302300528","guatemala","15.5","-90.25","661116984348270","el salvador","13.668889","-88.866111","2413","travel counts"
"2024-11-06","937148070010051","united states","40.0","-100.0","661116984348270","el salvador","13.668889","-88.866111","2255","travel counts"
"2024-11-06","2367165386637842","brazil","-11.0","-53.0","606189189846925","uruguay","-32.733333","-56.65","4204","travel counts"
"2024-11-06","921744301497079","argentina","-34.0","-64.0","606189189846925","uruguay","-32.733333","-56.65","2497","travel counts"
"2024-11-06","851705715169048","saudi arabia","23.716667","44.116667","817571401952819","qatar","25.269535","51.212767","1737","travel counts"
"2024-11-06","597585864063467","united arab emirates","23.783333","54.0","817571401952819","qatar","25.269535","51.212767","2106","travel counts"
"2024-11-06","417158592211893","india","21.0","77.0","817571401952819","qatar","25.269535","51.212767","1394","travel counts"
"2024-11-06","937148070010051","united states","40.0","-100.0","817571401952819","qatar","25.269535","51.212767","1453","travel counts"
"2024-11-06","852597565113521","united kingdom","54.0","-2.0","817571401952819","qatar","25.269535","51.212767","1027","travel counts"
"2024-11-06","1237068956456866","kuwait","29.166667","47.6","2419372088349100","iraq","33.0","43.0","1611","travel counts"
"2024-11-06","2247289335332676","turkey","39.0","36.0","2419372088349100","iraq","33.0","43.0","2363","travel counts"
"2024-11-06","1231810770328071","poland","52.0","19.0","571822773304405","lithuania","55.5","24.0","2197","travel counts"
"2024-11-06","827650550921642","latvia","57.0","25.0","571822773304405","lithuania","55.5","24.0","1705","travel counts"
"2024-11-06","731231627319111","zimbabwe","-19.016667","30.016667","403586003810080","south africa","-29.0","24.0","1428","travel counts"
"2024-11-06","381453479112335","botswana","-24.666666666667","25.916666666667","403586003810080","south africa","-29.0","24.0","1331","travel counts"
"2024-11-06","852597565113521","united kingdom","54.0","-2.0","403586003810080","south africa","-29.0","24.0","1048","travel counts"
"2024-11-06","393732134690462","lesotho","-29.55","28.25","403586003810080","south africa","-29.0","24.0","1266","travel counts"
"2024-11-06","379833772609059","swaziland","-26.483333","31.433333","403586003810080","south africa","-29.0","24.0","1327","travel counts"
"2024-11-06","314322742593141","denmark","56.0","10.0","623759951440132","norway","61.0","8.0","2627","travel counts"
"2024-11-06","627913770953274","sweden","61.0","15.0","623759951440132","norway","61.0","8.0","6432","travel counts"
"2024-11-06","1231810770328071","poland","52.0","19.0","623759951440132","norway","61.0","8.0","1724","travel counts"
"2024-11-06","1317763431707213","germany","51.0","10.0","623759951440132","norway","61.0","8.0","1495","travel counts"
"2024-11-06","852597565113521","united kingdom","54.0","-2.0","623759951440132","norway","61.0","8.0","1504","travel counts"
"2024-11-06","1080265735511471","spain","40.0","-3.0","623759951440132","norway","61.0","8.0","1661","travel counts"
"2024-11-06","417158592211893","india","21.0","77.0","851705715169048","saudi arabia","23.716667","44.116667","2984","travel counts"
"2024-11-06","366682297538943","pakistan","29.0","69.0","851705715169048","saudi arabia","23.716667","44.116667","2329","travel counts"
"2024-11-06","419387851957862","egypt","26.0","29.0","851705715169048","saudi arabia","23.716667","44.116667","7911","travel counts"
"2024-11-06","419634095534324","malaysia","2.316667","111.55","851705715169048","saudi arabia","23.716667","44.116667","1096","travel counts"
"2024-11-06","343315869635106","philippines","11.333330555556","123.01666944444","851705715169048","saudi arabia","23.716667","44.116667","3106","travel counts"
"2024-11-06","817571401952819","qatar","25.269535","51.212767","851705715169048","saudi arabia","23.716667","44.116667","1985","travel counts"
"2024-11-06","2176702002437188","bahrain","26.0275","50.55","851705715169048","saudi arabia","23.716667","44.116667","1434","travel counts"
