"ds","polygon1_id","polygon1_name","latitude1","longitude1","polygon2_id","polygon2_name","latitude2","longitude2","metric_value","metric_name"
"2024-11-13","2284220945178968","st. lucia","13.9114","-60.9659","490600838138401","barbados","13.166666666667","-59.55","1073","travel counts"
"2024-11-13","366682297538943","pakistan","29.0","69.0","376031519676735","bangladesh","24.016667","89.866667","1506","travel counts"
"2024-11-13","597585864063467","united arab emirates","23.783333","54.0","376031519676735","bangladesh","24.016667","89.866667","1298","travel counts"
"2024-11-13","419634095534324","malaysia","2.316667","111.55","376031519676735","bangladesh","24.016667","89.866667","1067","travel counts"
"2024-11-13","346733206197678","indonesia","-0.8349","113.4668","376031519676735","bangladesh","24.016667","89.866667","3751","travel counts"
"2024-11-13","2247289335332676","turkey","39.0","36.0","376031519676735","bangladesh","24.016667","89.866667","1119","travel counts"
"2024-11-13","851705715169048","saudi arabia","23.716667","44.116667","376031519676735","bangladesh","24.016667","89.866667","2342","travel counts"
"2024-11-13","417158592211893","india","21.0","77.0","376031519676735","bangladesh","24.016667","89.866667","17109","travel counts"
"2024-11-13","2367165386637842","brazil","-11.0","-53.0","376031519676735","bangladesh","24.016667","89.866667","1718","travel counts"
"2024-11-13","937148070010051","united states","40.0","-100.0","601856040330843","jamaica","18.1823878","-77.3217773","2705","travel counts"
"2024-11-13","791961934510606","cayman islands","19.2774","-81.2933","601856040330843","jamaica","18.1823878","-77.3217773","1048","travel counts"
"2024-11-13","937148070010051","united states","40.0","-100.0","921744301497079","argentina","-34.0","-64.0","1084","travel counts"
"2024-11-13","606189189846925","uruguay","-32.733333","-56.65","921744301497079","argentina","-34.0","-64.0","2892","travel counts"
"2024-11-13","345922999375723","bolivia","-17.056869611111","-64.991228611111","921744301497079","argentina","-34.0","-64.0","2772","travel counts"
"2024-11-13","427725857796526","paraguay","-23.266667","-58.083333","921744301497079","argentina","-34.0","-64.0","4288","travel counts"
"2024-11-13","376031519676735","bangladesh","24.016667","89.866667","921744301497079","argentina","-34.0","-64.0","1073","travel counts"
"2024-11-13","2367165386637842","brazil","-11.0","-53.0","921744301497079","argentina","-34.0","-64.0","5836","travel counts"
"2024-11-13","2103842606572854","chile","-31.0","-71.0","921744301497079","argentina","-34.0","-64.0","4998","travel counts"
"2024-11-13","597585864063467","united arab emirates","23.783333","54.0","366682297538943","pakistan","29.0","69.0","3757","travel counts"
"2024-11-13","379833772609059","swaziland","-26.483333","31.433333","403586003810080","south africa","-29.0","24.0","1380","travel counts"
"2024-11-13","376031519676735","bangladesh","24.016667","89.866667","366682297538943","pakistan","29.0","69.0","1749","travel counts"
"2024-11-13","852597565113521","united kingdom","54.0","-2.0","366682297538943","pakistan","29.0","69.0","1346","travel counts"
"2024-11-13","852597565113521","united kingdom","54.0","-2.0","403586003810080","south africa","-29.0","24.0","1040","travel counts"
"2024-11-13","851705715169048","saudi arabia","23.716667","44.116667","366682297538943","pakistan","29.0","69.0","2795","travel counts"
"2024-11-13","731231627319111","zimbabwe","-19.016667","30.016667","403586003810080","south africa","-29.0","24.0","1512","travel counts"
"2024-11-13","381453479112335","botswana","-24.666666666667","25.916666666667","403586003810080","south africa","-29.0","24.0","1394","travel counts"
"2024-11-13","417158592211893","india","21.0","77.0","366682297538943","pakistan","29.0","69.0","3677","travel counts"
"2024-11-13","393732134690462","lesotho","-29.55","28.25","403586003810080","south africa","-29.0","24.0","1308","travel counts"
"2024-11-13","937148070010051","united states","40.0","-100.0","1246147782210951","australia","-25.0","135.0","1743","travel counts"
"2024-11-13","711084376012350","vietnam","14.016666666667","107.9","1246147782210951","australia","-25.0","135.0","1283","travel counts"
"2024-11-13","419634095534324","malaysia","2.316667","111.55","1246147782210951","australia","-25.0","135.0","1035","travel counts"
"2024-11-13","346733206197678","indonesia","-0.8349","113.4668","1246147782210951","australia","-25.0","135.0","1724","travel counts"
"2024-11-13","793335024385721","japan","35.0","136.0","1246147782210951","australia","-25.0","135.0","1352","travel counts"
"2024-11-13","343315869635106","philippines","11.333330555556","123.01666944444","1246147782210951","australia","-25.0","135.0","1491","travel counts"
"2024-11-13","852597565113521","united kingdom","54.0","-2.0","1246147782210951","australia","-25.0","135.0","1033","travel counts"
"2024-11-13","433497307408292","thailand","15.0","101.0","1246147782210951","australia","-25.0","135.0","1840","travel counts"
"2024-11-13","497698334094409","fiji","-18.0","178.0","1246147782210951","australia","-25.0","135.0","1010","travel counts"
"2024-11-13","384063729112550","new zealand","-42.0","174.0","1246147782210951","australia","-25.0","135.0","5758","travel counts"
"2024-11-13","417158592211893","india","21.0","77.0","1246147782210951","australia","-25.0","135.0","1281","travel counts"
"2024-11-13","505239163341639","estonia","59.0","26.0","827650550921642","latvia","57.0","25.0","1216","travel counts"
"2024-11-13","571822773304405","lithuania","55.5","24.0","827650550921642","latvia","57.0","25.0","1915","travel counts"
"2024-11-13","680120905754069","france","47.0","2.0","312478709447704","portugal","38.7","-9.1833333333333","3131","travel counts"
"2024-11-13","1317763431707213","germany","51.0","10.0","312478709447704","portugal","38.7","-9.1833333333333","1247","travel counts"
"2024-11-13","937148070010051","united states","40.0","-100.0","792883017828749","mexico","23.316667","-102.366667","112205","travel counts"
"2024-11-13","937148070010051","united states","40.0","-100.0","1983580781764432","peru","-8.0","-78.0","1787","travel counts"
"2024-11-13","937148070010051","united states","40.0","-100.0","312478709447704","portugal","38.7","-9.1833333333333","1111","travel counts"
"2024-11-13","1080265735511471","spain","40.0","-3.0","312478709447704","portugal","38.7","-9.1833333333333","13215","travel counts"
"2024-11-13","381900512398634","ecuador","-1.4666666666667","-78.816666666667","1983580781764432","peru","-8.0","-78.0","1596","travel counts"
"2024-11-13","345922999375723","bolivia","-17.056869611111","-64.991228611111","1983580781764432","peru","-8.0","-78.0","1630","travel counts"
"2024-11-13","362070071076950","netherlands","52.316666666667","5.55","312478709447704","portugal","38.7","-9.1833333333333","1168","travel counts"
"2024-11-13","852597565113521","united kingdom","54.0","-2.0","312478709447704","portugal","38.7","-9.1833333333333","3173","travel counts"
"2024-11-13","657349034710714","colombia","3.816667","-73.916667","1983580781764432","peru","-8.0","-78.0","1035","travel counts"
"2024-11-13","351886962112263","italy","43.0","12.0","312478709447704","portugal","38.7","-9.1833333333333","1407","travel counts"
"2024-11-13","2367165386637842","brazil","-11.0","-53.0","312478709447704","portugal","38.7","-9.1833333333333","2230","travel counts"
"2024-11-13","2103842606572854","chile","-31.0","-71.0","1983580781764432","peru","-8.0","-78.0","2501","travel counts"
"2024-11-13","1317763431707213","germany","51.0","10.0","407219260067826","bulgaria","42.75","25.5","1155","travel counts"
"2024-11-13","616857608787515","hungary","47.0","19.0","407219260067826","bulgaria","42.75","25.5","1042","travel counts"
"2024-11-13","2414720828591431","romania","46.0","25.0","407219260067826","bulgaria","42.75","25.5","4582","travel counts"
"2024-11-13","401821703703677","serbia","43.95","20.933333333333","407219260067826","bulgaria","42.75","25.5","1006","travel counts"
"2024-11-13","2247289335332676","turkey","39.0","36.0","407219260067826","bulgaria","42.75","25.5","3494","travel counts"
"2024-11-13","351785358793117","greece","39.0","22.0","407219260067826","bulgaria","42.75","25.5","3431","travel counts"
"2024-11-13","403586003810080","south africa","-29.0","24.0","381453479112335","botswana","-24.666666666667","25.916666666667","1411","travel counts"
"2024-11-13","417158592211893","india","21.0","77.0","1462081337261943","bhutan","27.45","90.5","4351","travel counts"
"2024-11-13","1317763431707213","germany","51.0","10.0","433497307408292","thailand","15.0","101.0","1208","travel counts"
"2024-11-13","642311629554632","cambodia","12.733333","105.666667","433497307408292","thailand","15.0","101.0","20173","travel counts"
"2024-11-13","365511357395737","laos","19.366667","102.566667","433497307408292","thailand","15.0","101.0","22667","travel counts"
"2024-11-13","597585864063467","united arab emirates","23.783333","54.0","433497307408292","thailand","15.0","101.0","1176","travel counts"
"2024-11-13","711084376012350","vietnam","14.016666666667","107.9","433497307408292","thailand","15.0","101.0","4740","travel counts"
"2024-11-13","419634095534324","malaysia","2.316667","111.55","433497307408292","thailand","15.0","101.0","15765","travel counts"
"2024-11-13","346733206197678","indonesia","-0.8349","113.4668","433497307408292","thailand","15.0","101.0","3662","travel counts"
"2024-11-13","793335024385721","japan","35.0","136.0","433497307408292","thailand","15.0","101.0","5783","travel counts"
"2024-11-13","343315869635106","philippines","11.333330555556","123.01666944444","433497307408292","thailand","15.0","101.0","2856","travel counts"
"2024-11-13","463167797558589","taiwan","24.0","121.0","433497307408292","thailand","15.0","101.0","5639","travel counts"
"2024-11-13","1246147782210951","australia","-25.0","135.0","433497307408292","thailand","15.0","101.0","1856","travel counts"
"2024-11-13","852597565113521","united kingdom","54.0","-2.0","433497307408292","thailand","15.0","101.0","1667","travel counts"
"2024-11-13","853970694951300","south korea","36.0","128.0","433497307408292","thailand","15.0","101.0","2699","travel counts"
"2024-11-13","417158592211893","india","21.0","77.0","433497307408292","thailand","15.0","101.0","2953","travel counts"
"2024-11-13","351886962112263","italy","43.0","12.0","2666999523371674","san marino","43.933333333333","12.466666666667","2883","travel counts"
"2024-11-13","1317763431707213","germany","51.0","10.0","616857608787515","hungary","47.0","19.0","4904","travel counts"
"2024-11-13","1231810770328071","poland","52.0","19.0","616857608787515","hungary","47.0","19.0","2102","travel counts"
"2024-11-13","1080265735511471","spain","40.0","-3.0","616857608787515","hungary","47.0","19.0","1266","travel counts"
"2024-11-13","2414720828591431","romania","46.0","25.0","616857608787515","hungary","47.0","19.0","7287","travel counts"
"2024-11-13","400835317162981","croatia","45.25","15.466667","616857608787515","hungary","47.0","19.0","1121","travel counts"
"2024-11-13","401821703703677","serbia","43.95","20.933333333333","616857608787515","hungary","47.0","19.0","1697","travel counts"
"2024-11-13","833225000389252","slovakia","49.0","20.0","616857608787515","hungary","47.0","19.0","4559","travel counts"
"2024-11-13","852597565113521","united kingdom","54.0","-2.0","616857608787515","hungary","47.0","19.0","1506","travel counts"
"2024-11-13","2282619438622633","austria","48.0","14.0","616857608787515","hungary","47.0","19.0","12119","travel counts"
