"ds","polygon1_id","polygon1_name","latitude1","longitude1","polygon2_id","polygon2_name","latitude2","longitude2","metric_value","metric_name"
"2024-11-11","680120905754069","france","47.0","2.0","2248438692082669","andorra","42.558333333333","1.5552777777778","1243","travel counts"
"2024-11-11","806572816378642","tunisia","34.0","9.0","2117103768344082","libya","27.0","17.0","2165","travel counts"
"2024-11-11","852597565113521","united kingdom","54.0","-2.0","362070071076950","netherlands","52.316666666667","5.55","9038","travel counts"
"2024-11-11","852597565113521","united kingdom","54.0","-2.0","312478709447704","portugal","38.7","-9.1833333333333","4748","travel counts"
"2024-11-11","351886962112263","italy","43.0","12.0","362070071076950","netherlands","52.316666666667","5.55","2575","travel counts"
"2024-11-11","351886962112263","italy","43.0","12.0","312478709447704","portugal","38.7","-9.1833333333333","2144","travel counts"
"2024-11-11","417045315510881","czech republic","50.0","16.0","362070071076950","netherlands","52.316666666667","5.55","1218","travel counts"
"2024-11-11","362070071076950","netherlands","52.316666666667","5.55","314322742593141","denmark","56.0","10.0","1487","travel counts"
"2024-11-11","597585864063467","united arab emirates","23.783333","54.0","376031519676735","bangladesh","24.016667","89.866667","1268","travel counts"
"2024-11-11","351886962112263","italy","43.0","12.0","429706144459641","malta","35.8854","14.4302","2566","travel counts"
"2024-11-11","428145311292472","rwanda","-1.9402777777778","29.873888888889","585715065268567","democratic republic of the congo","-2.88","23.656","1124","travel counts"
"2024-11-11","731553183908171","kosovo","42.6","20.85","2272551262804931","albania","41.0","20.0","1938","travel counts"
"2024-11-11","351785358793117","greece","39.0","22.0","2272551262804931","albania","41.0","20.0","1875","travel counts"
"2024-11-11","425473528186094","switzerland","46.798562","8.231973","852597565113521","united kingdom","54.0","-2.0","2258","travel counts"
"2024-11-11","475814519825093","belgium","51.0","5.0","852597565113521","united kingdom","54.0","-2.0","4626","travel counts"
"2024-11-11","597585864063467","united arab emirates","23.783333","54.0","852597565113521","united kingdom","54.0","-2.0","3637","travel counts"
"2024-11-11","810648062654687","canada","56.0","-109.0","852597565113521","united kingdom","54.0","-2.0","1619","travel counts"
"2024-11-11","351886962112263","italy","43.0","12.0","852597565113521","united kingdom","54.0","-2.0","10685","travel counts"
"2024-11-11","505239163341639","estonia","59.0","26.0","827650550921642","latvia","57.0","25.0","2209","travel counts"
"2024-11-11","680120905754069","france","47.0","2.0","806572816378642","tunisia","34.0","9.0","2640","travel counts"
"2024-11-11","1080265735511471","spain","40.0","-3.0","2248438692082669","andorra","42.558333333333","1.5552777777778","2392","travel counts"
"2024-11-11","400835317162981","croatia","45.25","15.466667","2272551262804931","albania","41.0","20.0","1306","travel counts"
"2024-11-11","351886962112263","italy","43.0","12.0","2272551262804931","albania","41.0","20.0","2724","travel counts"
"2024-11-11","2414720828591431","romania","46.0","25.0","852597565113521","united kingdom","54.0","-2.0","5006","travel counts"
"2024-11-11","417158592211893","india","21.0","77.0","852597565113521","united kingdom","54.0","-2.0","2684","travel counts"
"2024-11-11","680120905754069","france","47.0","2.0","852597565113521","united kingdom","54.0","-2.0","20437","travel counts"
"2024-11-11","852597565113521","united kingdom","54.0","-2.0","616857608787515","hungary","47.0","19.0","2167","travel counts"
"2024-11-11","419634095534324","malaysia","2.316667","111.55","376031519676735","bangladesh","24.016667","89.866667","1163","travel counts"
"2024-11-11","2414720828591431","romania","46.0","25.0","616857608787515","hungary","47.0","19.0","10202","travel counts"
"2024-11-11","346733206197678","indonesia","-0.8349","113.4668","376031519676735","bangladesh","24.016667","89.866667","3967","travel counts"
"2024-11-11","1080265735511471","spain","40.0","-3.0","616857608787515","hungary","47.0","19.0","1604","travel counts"
"2024-11-11","680120905754069","france","47.0","2.0","616857608787515","hungary","47.0","19.0","1376","travel counts"
"2024-11-11","2247289335332676","turkey","39.0","36.0","376031519676735","bangladesh","24.016667","89.866667","1157","travel counts"
"2024-11-11","321538001884900","bosnia and herzegovina","44.0","18.0","400835317162981","croatia","45.25","15.466667","12392","travel counts"
"2024-11-11","616857608787515","hungary","47.0","19.0","400835317162981","croatia","45.25","15.466667","1571","travel counts"
"2024-11-11","351886962112263","italy","43.0","12.0","400835317162981","croatia","45.25","15.466667","3224","travel counts"
"2024-11-11","852597565113521","united kingdom","54.0","-2.0","1693686944068084","ireland","53.4469834801","-7.08056729059","34115","travel counts"
"2024-11-11","852597565113521","united kingdom","54.0","-2.0","314322742593141","denmark","56.0","10.0","3446","travel counts"
"2024-11-11","680120905754069","france","47.0","2.0","314322742593141","denmark","56.0","10.0","1357","travel counts"
"2024-11-11","680120905754069","france","47.0","2.0","1693686944068084","ireland","53.4469834801","-7.08056729059","1195","travel counts"
"2024-11-11","852597565113521","united kingdom","54.0","-2.0","286283495607273","jersey","49.19","-2.11","1436","travel counts"
"2024-11-11","2117103768344082","libya","27.0","17.0","806572816378642","tunisia","34.0","9.0","2978","travel counts"
"2024-11-11","1246147782210951","australia","-25.0","135.0","384063729112550","new zealand","-42.0","174.0","6527","travel counts"
"2024-11-11","366682297538943","pakistan","29.0","69.0","376031519676735","bangladesh","24.016667","89.866667","1707","travel counts"
"2024-11-11","417158592211893","india","21.0","77.0","376031519676735","bangladesh","24.016667","89.866667","17348","travel counts"
"2024-11-11","1231810770328071","poland","52.0","19.0","827650550921642","latvia","57.0","25.0","1128","travel counts"
"2024-11-11","852597565113521","united kingdom","54.0","-2.0","535485520310127","cyprus","35.0","33.0","1222","travel counts"
"2024-11-11","401821703703677","serbia","43.95","20.933333333333","400835317162981","croatia","45.25","15.466667","3211","travel counts"
"2024-11-11","396549551185340","benin","8.833333","2.183333","452507115497292","nigeria","9.0","8.0","1224","travel counts"
"2024-11-11","362070071076950","netherlands","52.316666666667","5.55","852597565113521","united kingdom","54.0","-2.0","10185","travel counts"
