"ds","polygon1_id","polygon1_name","latitude1","longitude1","polygon2_id","polygon2_name","latitude2","longitude2","metric_value","metric_name"
"2024-11-07","1317763431707213","germany","51.0","10.0","401821703703677","serbia","43.95","20.933333333333","1348","travel counts"
"2024-11-07","400835317162981","croatia","45.25","15.466667","401821703703677","serbia","43.95","20.933333333333","2463","travel counts"
"2024-11-07","2282619438622633","austria","48.0","14.0","401821703703677","serbia","43.95","20.933333333333","1117","travel counts"
"2024-11-07","407219260067826","bulgaria","42.75","25.5","401821703703677","serbia","43.95","20.933333333333","1199","travel counts"
"2024-11-07","2414720828591431","romania","46.0","25.0","401821703703677","serbia","43.95","20.933333333333","1239","travel counts"
"2024-11-07","321538001884900","bosnia and herzegovina","44.0","18.0","401821703703677","serbia","43.95","20.933333333333","2573","travel counts"
"2024-11-07","616857608787515","hungary","47.0","19.0","401821703703677","serbia","43.95","20.933333333333","1817","travel counts"
"2024-11-07","937148070010051","united states","40.0","-100.0","817571401952819","qatar","25.269535","51.212767","1254","travel counts"
"2024-11-07","597585864063467","united arab emirates","23.783333","54.0","817571401952819","qatar","25.269535","51.212767","2377","travel counts"
"2024-11-07","417158592211893","india","21.0","77.0","817571401952819","qatar","25.269535","51.212767","1304","travel counts"
"2024-11-07","851705715169048","saudi arabia","23.716667","44.116667","817571401952819","qatar","25.269535","51.212767","1823","travel counts"
"2024-11-07","343315869635106","philippines","11.333330555556","123.01666944444","817571401952819","qatar","25.269535","51.212767","1147","travel counts"
"2024-11-07","731553183908171","kosovo","42.6","20.85","401821703703677","serbia","43.95","20.933333333333","1388","travel counts"
"2024-11-07","1317763431707213","germany","51.0","10.0","419387851957862","egypt","26.0","29.0","1371","travel counts"
"2024-11-07","403586003810080","south africa","-29.0","24.0","731231627319111","zimbabwe","-19.016667","30.016667","1098","travel counts"
"2024-11-07","351886962112263","italy","43.0","12.0","419387851957862","egypt","26.0","29.0","1145","travel counts"
"2024-11-07","711084376012350","vietnam","14.016666666667","107.9","642311629554632","cambodia","12.733333","105.666667","9185","travel counts"
"2024-11-07","433497307408292","thailand","15.0","101.0","642311629554632","cambodia","12.733333","105.666667","17848","travel counts"
"2024-11-07","366682297538943","pakistan","29.0","69.0","851705715169048","saudi arabia","23.716667","44.116667","1901","travel counts"
"2024-11-07","2247289335332676","turkey","39.0","36.0","851705715169048","saudi arabia","23.716667","44.116667","1237","travel counts"
"2024-11-07","2176702002437188","bahrain","26.0275","50.55","851705715169048","saudi arabia","23.716667","44.116667","1418","travel counts"
"2024-11-07","810648062654687","canada","56.0","-109.0","417158592211893","india","21.0","77.0","1611","travel counts"
"2024-11-07","366682297538943","pakistan","29.0","69.0","417158592211893","india","21.0","77.0","3291","travel counts"
"2024-11-07","417158592211893","india","21.0","77.0","851705715169048","saudi arabia","23.716667","44.116667","2543","travel counts"
"2024-11-07","419387851957862","egypt","26.0","29.0","851705715169048","saudi arabia","23.716667","44.116667","7394","travel counts"
"2024-11-07","343315869635106","philippines","11.333330555556","123.01666944444","851705715169048","saudi arabia","23.716667","44.116667","2732","travel counts"
"2024-11-07","420975545355368","jordan","31.016667","36.616667","851705715169048","saudi arabia","23.716667","44.116667","1831","travel counts"
"2024-11-07","597585864063467","united arab emirates","23.783333","54.0","851705715169048","saudi arabia","23.716667","44.116667","2699","travel counts"
