"ds","polygon1_id","polygon1_name","latitude1","longitude1","polygon2_id","polygon2_name","latitude2","longitude2","metric_value","metric_name"
"2024-11-08","1693686944068084","ireland","53.4469834801","-7.08056729059","852597565113521","united kingdom","54.0","-2.0","21279","travel counts"
"2024-11-08","314322742593141","denmark","56.0","10.0","852597565113521","united kingdom","54.0","-2.0","2751","travel counts"
"2024-11-08","571822773304405","lithuania","55.5","24.0","852597565113521","united kingdom","54.0","-2.0","1189","travel counts"
"2024-11-08","535485520310127","cyprus","35.0","33.0","852597565113521","united kingdom","54.0","-2.0","1107","travel counts"
"2024-11-08","1080265735511471","spain","40.0","-3.0","852597565113521","united kingdom","54.0","-2.0","30557","travel counts"
"2024-11-08","2247289335332676","turkey","39.0","36.0","852597565113521","united kingdom","54.0","-2.0","4859","travel counts"
"2024-11-08","417158592211893","india","21.0","77.0","852597565113521","united kingdom","54.0","-2.0","2325","travel counts"
"2024-11-08","2414720828591431","romania","46.0","25.0","852597565113521","united kingdom","54.0","-2.0","3629","travel counts"
"2024-11-08","475814519825093","belgium","51.0","5.0","852597565113521","united kingdom","54.0","-2.0","6894","travel counts"
"2024-11-08","597585864063467","united arab emirates","23.783333","54.0","852597565113521","united kingdom","54.0","-2.0","3501","travel counts"
"2024-11-08","425473528186094","switzerland","46.798562","8.231973","852597565113521","united kingdom","54.0","-2.0","1882","travel counts"
"2024-11-08","1317763431707213","germany","51.0","10.0","852597565113521","united kingdom","54.0","-2.0","6638","travel counts"
"2024-11-08","937148070010051","united states","40.0","-100.0","852597565113521","united kingdom","54.0","-2.0","12829","travel counts"
"2024-11-08","680120905754069","france","47.0","2.0","852597565113521","united kingdom","54.0","-2.0","18350","travel counts"
"2024-11-08","1246147782210951","australia","-25.0","135.0","852597565113521","united kingdom","54.0","-2.0","1008","travel counts"
"2024-11-08","623759951440132","norway","61.0","8.0","852597565113521","united kingdom","54.0","-2.0","3268","travel counts"
"2024-11-08","616857608787515","hungary","47.0","19.0","852597565113521","united kingdom","54.0","-2.0","2115","travel counts"
"2024-11-08","351886962112263","italy","43.0","12.0","852597565113521","united kingdom","54.0","-2.0","8770","travel counts"
"2024-11-08","627913770953274","sweden","61.0","15.0","852597565113521","united kingdom","54.0","-2.0","2608","travel counts"
"2024-11-08","851705715169048","saudi arabia","23.716667","44.116667","2176702002437188","bahrain","26.0275","50.55","4116","travel counts"
"2024-11-08","731553183908171","kosovo","42.6","20.85","2272551262804931","albania","41.0","20.0","1703","travel counts"
"2024-11-08","351785358793117","greece","39.0","22.0","2272551262804931","albania","41.0","20.0","1764","travel counts"
"2024-11-08","937148070010051","united states","40.0","-100.0","580903582315279","the bahamas","23.916667","-77.666667","10240","travel counts"
"2024-11-08","657349034710714","colombia","3.816667","-73.916667","1983580781764432","peru","-8.0","-78.0","1031","travel counts"
"2024-11-08","401821703703677","serbia","43.95","20.933333333333","2230412020541290","montenegro","42.766667","19.216667","1661","travel counts"
"2024-11-08","1231810770328071","poland","52.0","19.0","680120905754069","france","47.0","2.0","1493","travel counts"
"2024-11-08","417045315510881","czech republic","50.0","16.0","680120905754069","france","47.0","2.0","1695","travel counts"
"2024-11-08","314322742593141","denmark","56.0","10.0","680120905754069","france","47.0","2.0","1193","travel counts"
"2024-11-08","1080265735511471","spain","40.0","-3.0","680120905754069","france","47.0","2.0","22455","travel counts"
"2024-11-08","2414720828591431","romania","46.0","25.0","680120905754069","france","47.0","2.0","1699","travel counts"
"2024-11-08","425473528186094","switzerland","46.798562","8.231973","680120905754069","france","47.0","2.0","37166","travel counts"
"2024-11-08","937148070010051","united states","40.0","-100.0","680120905754069","france","47.0","2.0","4803","travel counts"
"2024-11-08","2318040415151986","algeria","28.0","2.0","680120905754069","france","47.0","2.0","2797","travel counts"
"2024-11-08","852597565113521","united kingdom","54.0","-2.0","680120905754069","france","47.0","2.0","15107","travel counts"
"2024-11-08","351886962112263","italy","43.0","12.0","680120905754069","france","47.0","2.0","16909","travel counts"
"2024-11-08","362070071076950","netherlands","52.316666666667","5.55","680120905754069","france","47.0","2.0","6915","travel counts"
"2024-11-08","312478709447704","portugal","38.7","-9.1833333333333","680120905754069","france","47.0","2.0","5214","travel counts"
"2024-11-08","810648062654687","canada","56.0","-109.0","680120905754069","france","47.0","2.0","1466","travel counts"
"2024-11-08","806572816378642","tunisia","34.0","9.0","680120905754069","france","47.0","2.0","2489","travel counts"
"2024-11-08","2247289335332676","turkey","39.0","36.0","680120905754069","france","47.0","2.0","1344","travel counts"
"2024-11-08","475814519825093","belgium","51.0","5.0","680120905754069","france","47.0","2.0","39877","travel counts"
"2024-11-08","1317763431707213","germany","51.0","10.0","680120905754069","france","47.0","2.0","21899","travel counts"
"2024-11-08","404888597011746","luxembourg","49.77","6.13","680120905754069","france","47.0","2.0","17029","travel counts"
"2024-11-08","616857608787515","hungary","47.0","19.0","680120905754069","france","47.0","2.0","1056","travel counts"
"2024-11-08","2282619438622633","austria","48.0","14.0","351886962112263","italy","43.0","12.0","5649","travel counts"
"2024-11-08","400835317162981","croatia","45.25","15.466667","351886962112263","italy","43.0","12.0","3476","travel counts"
"2024-11-08","401821703703677","serbia","43.95","20.933333333333","351886962112263","italy","43.0","12.0","1384","travel counts"
"2024-11-08","1231810770328071","poland","52.0","19.0","351886962112263","italy","43.0","12.0","3738","travel counts"
"2024-11-08","429706144459641","malta","35.8854","14.4302","351886962112263","italy","43.0","12.0","3177","travel counts"
"2024-11-08","362070071076950","netherlands","52.316666666667","5.55","351886962112263","italy","43.0","12.0","2090","travel counts"
"2024-11-08","312478709447704","portugal","38.7","-9.1833333333333","351886962112263","italy","43.0","12.0","1493","travel counts"
"2024-11-08","1080265735511471","spain","40.0","-3.0","351886962112263","italy","43.0","12.0","9305","travel counts"
"2024-11-08","419387851957862","egypt","26.0","29.0","351886962112263","italy","43.0","12.0","1075","travel counts"
"2024-11-08","351785358793117","greece","39.0","22.0","351886962112263","italy","43.0","12.0","4240","travel counts"
"2024-11-08","417045315510881","czech republic","50.0","16.0","351886962112263","italy","43.0","12.0","1745","travel counts"
"2024-11-08","806572816378642","tunisia","34.0","9.0","351886962112263","italy","43.0","12.0","1040","travel counts"
"2024-11-08","2666999523371674","san marino","43.933333333333","12.466666666667","351886962112263","italy","43.0","12.0","2749","travel counts"
"2024-11-08","2247289335332676","turkey","39.0","36.0","351886962112263","italy","43.0","12.0","1245","travel counts"
"2024-11-08","2414720828591431","romania","46.0","25.0","351886962112263","italy","43.0","12.0","5681","travel counts"
"2024-11-08","384833669025234","slovenia","46.0","15.0","351886962112263","italy","43.0","12.0","3948","travel counts"
"2024-11-08","475814519825093","belgium","51.0","5.0","351886962112263","italy","43.0","12.0","2810","travel counts"
"2024-11-08","597585864063467","united arab emirates","23.783333","54.0","351886962112263","italy","43.0","12.0","1371","travel counts"
"2024-11-08","425473528186094","switzerland","46.798562","8.231973","351886962112263","italy","43.0","12.0","17163","travel counts"
"2024-11-08","1317763431707213","germany","51.0","10.0","351886962112263","italy","43.0","12.0","10332","travel counts"
"2024-11-08","937148070010051","united states","40.0","-100.0","351886962112263","italy","43.0","12.0","3165","travel counts"
"2024-11-08","680120905754069","france","47.0","2.0","351886962112263","italy","43.0","12.0","18314","travel counts"
"2024-11-08","2272551262804931","albania","41.0","20.0","351886962112263","italy","43.0","12.0","2209","travel counts"
"2024-11-08","616857608787515","hungary","47.0","19.0","351886962112263","italy","43.0","12.0","3049","travel counts"
"2024-11-08","852597565113521","united kingdom","54.0","-2.0","351886962112263","italy","43.0","12.0","8973","travel counts"
"2024-11-08","661116984348270","el salvador","13.668889","-88.866111","937148070010051","united states","40.0","-100.0","2419","travel counts"
"2024-11-08","372761139998054","panama","8.616667","-80.366667","937148070010051","united states","40.0","-100.0","1025","travel counts"
"2024-11-08","362070071076950","netherlands","52.316666666667","5.55","937148070010051","united states","40.0","-100.0","2350","travel counts"
"2024-11-08","312478709447704","portugal","38.7","-9.1833333333333","937148070010051","united states","40.0","-100.0","1350","travel counts"
"2024-11-08","853970694951300","south korea","36.0","128.0","937148070010051","united states","40.0","-100.0","1779","travel counts"
"2024-11-08","343315869635106","philippines","11.333330555556","123.01666944444","937148070010051","united states","40.0","-100.0","3698","travel counts"
"2024-11-08","381900512398634","ecuador","-1.4666666666667","-78.816666666667","937148070010051","united states","40.0","-100.0","2820","travel counts"
"2024-11-08","463167797558589","taiwan","24.0","121.0","937148070010051","united states","40.0","-100.0","2274","travel counts"
"2024-11-08","1080265735511471","spain","40.0","-3.0","937148070010051","united states","40.0","-100.0","4526","travel counts"
"2024-11-08","417158592211893","india","21.0","77.0","937148070010051","united states","40.0","-100.0","2333","travel counts"
"2024-11-08","680120905754069","france","47.0","2.0","937148070010051","united states","40.0","-100.0","4181","travel counts"
"2024-11-08","1212072302300528","guatemala","15.5","-90.25","937148070010051","united states","40.0","-100.0","2251","travel counts"
"2024-11-08","852597565113521","united kingdom","54.0","-2.0","937148070010051","united states","40.0","-100.0","11164","travel counts"
"2024-11-08","351886962112263","italy","43.0","12.0","937148070010051","united states","40.0","-100.0","3996","travel counts"
"2024-11-08","657349034710714","colombia","3.816667","-73.916667","937148070010051","united states","40.0","-100.0","4145","travel counts"
"2024-11-08","414218989431133","honduras","14.633333","-86.816667","937148070010051","united states","40.0","-100.0","1134","travel counts"
"2024-11-08","2367165386637842","brazil","-11.0","-53.0","937148070010051","united states","40.0","-100.0","2455","travel counts"
"2024-11-08","793335024385721","japan","35.0","136.0","937148070010051","united states","40.0","-100.0","4118","travel counts"
"2024-11-08","2272822426127539","puerto rico","18.25","-66.5","937148070010051","united states","40.0","-100.0","9977","travel counts"
"2024-11-08","1693686944068084","ireland","53.4469834801","-7.08056729059","937148070010051","united states","40.0","-100.0","1703","travel counts"
"2024-11-08","580903582315279","the bahamas","23.916667","-77.666667","937148070010051","united states","40.0","-100.0","8165","travel counts"
"2024-11-08","2247289335332676","turkey","39.0","36.0","937148070010051","united states","40.0","-100.0","1216","travel counts"
"2024-11-08","1317763431707213","germany","51.0","10.0","937148070010051","united states","40.0","-100.0","4387","travel counts"
"2024-11-08","601856040330843","jamaica","18.1823878","-77.3217773","937148070010051","united states","40.0","-100.0","1722","travel counts"
"2024-11-08","1246147782210951","australia","-25.0","135.0","937148070010051","united states","40.0","-100.0","1863","travel counts"
"2024-11-08","1983580781764432","peru","-8.0","-78.0","937148070010051","united states","40.0","-100.0","1441","travel counts"
"2024-11-08","1046047628918648","dominican republic","19.0","-70.666667","937148070010051","united states","40.0","-100.0","4643","travel counts"
"2024-11-08","810648062654687","canada","56.0","-109.0","937148070010051","united states","40.0","-100.0","57847","travel counts"
"2024-11-08","597585864063467","united arab emirates","23.783333","54.0","937148070010051","united states","40.0","-100.0","1176","travel counts"
"2024-11-08","452507115497292","nigeria","9.0","8.0","937148070010051","united states","40.0","-100.0","3820","travel counts"
"2024-11-08","2318040415151986","algeria","28.0","2.0","937148070010051","united states","40.0","-100.0","1178","travel counts"
"2024-11-08","792883017828749","mexico","23.316667","-102.366667","937148070010051","united states","40.0","-100.0","108566","travel counts"
"2024-11-08","711084376012350","vietnam","14.016666666667","107.9","937148070010051","united states","40.0","-100.0","1208","travel counts"
"2024-11-08","2214566348625267","costa rica","10.0","-84.0","937148070010051","united states","40.0","-100.0","2270","travel counts"
"2024-11-08","381900512398634","ecuador","-1.4666666666667","-78.816666666667","1983580781764432","peru","-8.0","-78.0","1579","travel counts"
"2024-11-08","2103842606572854","chile","-31.0","-71.0","1983580781764432","peru","-8.0","-78.0","2764","travel counts"
"2024-11-08","345922999375723","bolivia","-17.056869611111","-64.991228611111","1983580781764432","peru","-8.0","-78.0","2207","travel counts"
"2024-11-08","937148070010051","united states","40.0","-100.0","1983580781764432","peru","-8.0","-78.0","1670","travel counts"
"2024-11-08","937148070010051","united states","40.0","-100.0","661116984348270","el salvador","13.668889","-88.866111","2804","travel counts"
"2024-11-08","1212072302300528","guatemala","15.5","-90.25","661116984348270","el salvador","13.668889","-88.866111","2121","travel counts"
"2024-11-08","414218989431133","honduras","14.633333","-86.816667","661116984348270","el salvador","13.668889","-88.866111","1340","travel counts"
"2024-11-08","475814519825093","belgium","51.0","5.0","404888597011746","luxembourg","49.77","6.13","7623","travel counts"
"2024-11-08","1317763431707213","germany","51.0","10.0","404888597011746","luxembourg","49.77","6.13","5485","travel counts"
"2024-11-08","680120905754069","france","47.0","2.0","404888597011746","luxembourg","49.77","6.13","12323","travel counts"
"2024-11-08","810648062654687","canada","56.0","-109.0","1046047628918648","dominican republic","19.0","-70.666667","2321","travel counts"
"2024-11-08","1231810770328071","poland","52.0","19.0","362070071076950","netherlands","52.316666666667","5.55","2795","travel counts"
"2024-11-08","312478709447704","portugal","38.7","-9.1833333333333","362070071076950","netherlands","52.316666666667","5.55","1306","travel counts"
"2024-11-08","362070071076950","netherlands","52.316666666667","5.55","312478709447704","portugal","38.7","-9.1833333333333","1044","travel counts"
"2024-11-08","1080265735511471","spain","40.0","-3.0","312478709447704","portugal","38.7","-9.1833333333333","18642","travel counts"
"2024-11-08","1080265735511471","spain","40.0","-3.0","362070071076950","netherlands","52.316666666667","5.55","4782","travel counts"
"2024-11-08","2247289335332676","turkey","39.0","36.0","362070071076950","netherlands","52.316666666667","5.55","1086","travel counts"
"2024-11-08","2414720828591431","romania","46.0","25.0","362070071076950","netherlands","52.316666666667","5.55","1046","travel counts"
"2024-11-08","1317763431707213","germany","51.0","10.0","362070071076950","netherlands","52.316666666667","5.55","32334","travel counts"
"2024-11-08","1317763431707213","germany","51.0","10.0","312478709447704","portugal","38.7","-9.1833333333333","1852","travel counts"
"2024-11-08","680120905754069","france","47.0","2.0","362070071076950","netherlands","52.316666666667","5.55","8467","travel counts"
"2024-11-08","680120905754069","france","47.0","2.0","312478709447704","portugal","38.7","-9.1833333333333","6017","travel counts"
"2024-11-08","351886962112263","italy","43.0","12.0","362070071076950","netherlands","52.316666666667","5.55","2323","travel counts"
"2024-11-08","351886962112263","italy","43.0","12.0","312478709447704","portugal","38.7","-9.1833333333333","1634","travel counts"
"2024-11-08","627913770953274","sweden","61.0","15.0","362070071076950","netherlands","52.316666666667","5.55","1050","travel counts"
"2024-11-08","2367165386637842","brazil","-11.0","-53.0","312478709447704","portugal","38.7","-9.1833333333333","1911","travel counts"
"2024-11-08","937148070010051","united states","40.0","-100.0","1046047628918648","dominican republic","19.0","-70.666667","7583","travel counts"
"2024-11-08","314322742593141","denmark","56.0","10.0","362070071076950","netherlands","52.316666666667","5.55","1407","travel counts"
"2024-11-08","425473528186094","switzerland","46.798562","8.231973","312478709447704","portugal","38.7","-9.1833333333333","1819","travel counts"
"2024-11-08","937148070010051","united states","40.0","-100.0","362070071076950","netherlands","52.316666666667","5.55","2564","travel counts"
"2024-11-08","937148070010051","united states","40.0","-100.0","312478709447704","portugal","38.7","-9.1833333333333","1275","travel counts"
"2024-11-08","852597565113521","united kingdom","54.0","-2.0","362070071076950","netherlands","52.316666666667","5.55","9490","travel counts"
"2024-11-08","852597565113521","united kingdom","54.0","-2.0","312478709447704","portugal","38.7","-9.1833333333333","5424","travel counts"
"2024-11-08","475814519825093","belgium","51.0","5.0","362070071076950","netherlands","52.316666666667","5.55","45035","travel counts"
"2024-11-08","475814519825093","belgium","51.0","5.0","312478709447704","portugal","38.7","-9.1833333333333","1061","travel counts"
"2024-11-08","1080265735511471","spain","40.0","-3.0","331955067734176","finland","64.0","26.0","1109","travel counts"
"2024-11-08","505239163341639","estonia","59.0","26.0","331955067734176","finland","64.0","26.0","1964","travel counts"
"2024-11-08","627913770953274","sweden","61.0","15.0","331955067734176","finland","64.0","26.0","4087","travel counts"
"2024-11-08","793335024385721","japan","35.0","136.0","463167797558589","taiwan","24.0","121.0","12884","travel counts"
"2024-11-08","419634095534324","malaysia","2.316667","111.55","463167797558589","taiwan","24.0","121.0","1646","travel counts"
"2024-11-08","346733206197678","indonesia","-0.8349","113.4668","463167797558589","taiwan","24.0","121.0","2398","travel counts"
"2024-11-08","853970694951300","south korea","36.0","128.0","463167797558589","taiwan","24.0","121.0","3599","travel counts"
"2024-11-08","343315869635106","philippines","11.333330555556","123.01666944444","463167797558589","taiwan","24.0","121.0","2984","travel counts"
"2024-11-08","711084376012350","vietnam","14.016666666667","107.9","463167797558589","taiwan","24.0","121.0","4614","travel counts"
"2024-11-08","433497307408292","thailand","15.0","101.0","463167797558589","taiwan","24.0","121.0","5101","travel counts"
"2024-11-08","937148070010051","united states","40.0","-100.0","463167797558589","taiwan","24.0","121.0","2793","travel counts"
"2024-11-08","2414720828591431","romania","46.0","25.0","388350675343876","moldova","47.0","29.0","3715","travel counts"
"2024-11-08","851705715169048","saudi arabia","23.716667","44.116667","343315869635106","philippines","11.333330555556","123.01666944444","3068","travel counts"
"2024-11-08","793335024385721","japan","35.0","136.0","343315869635106","philippines","11.333330555556","123.01666944444","4351","travel counts"
"2024-11-08","419634095534324","malaysia","2.316667","111.55","343315869635106","philippines","11.333330555556","123.01666944444","1142","travel counts"
"2024-11-08","346733206197678","indonesia","-0.8349","113.4668","343315869635106","philippines","11.333330555556","123.01666944444","1281","travel counts"
"2024-11-08","853970694951300","south korea","36.0","128.0","343315869635106","philippines","11.333330555556","123.01666944444","2806","travel counts"
"2024-11-08","407219260067826","bulgaria","42.75","25.5","351785358793117","greece","39.0","22.0","3757","travel counts"
"2024-11-08","810648062654687","canada","56.0","-109.0","343315869635106","philippines","11.333330555556","123.01666944444","1035","travel counts"
"2024-11-08","711084376012350","vietnam","14.016666666667","107.9","343315869635106","philippines","11.333330555556","123.01666944444","1086","travel counts"
