"ds","polygon1_id","polygon1_name","latitude1","longitude1","polygon2_id","polygon2_name","latitude2","longitude2","metric_value","metric_name"
"2024-11-05","2367165386637842","brazil","-11.0","-53.0","921744301497079","argentina","-34.0","-64.0","6529","travel counts"
"2024-11-05","2282619438622633","austria","48.0","14.0","400835317162981","croatia","45.25","15.466667","1497","travel counts"
"2024-11-05","1317763431707213","germany","51.0","10.0","314322742593141","denmark","56.0","10.0","6661","travel counts"
"2024-11-05","351886962112263","italy","43.0","12.0","1693686944068084","ireland","53.4469834801","-7.08056729059","1035","travel counts"
"2024-11-05","420975545355368","jordan","31.016667","36.616667","413890222743884","palestine","31.625321","35.145264","16882","travel counts"
"2024-11-05","1212072302300528","guatemala","15.5","-90.25","414218989431133","honduras","14.633333","-86.816667","1094","travel counts"
"2024-11-05","921744301497079","argentina","-34.0","-64.0","606189189846925","uruguay","-32.733333","-56.65","2890","travel counts"
"2024-11-05","627913770953274","sweden","61.0","15.0","314322742593141","denmark","56.0","10.0","10049","travel counts"
"2024-11-05","433497307408292","thailand","15.0","101.0","642311629554632","cambodia","12.733333","105.666667","19307","travel counts"
"2024-11-05","810648062654687","canada","56.0","-109.0","642311629554632","cambodia","12.733333","105.666667","1019","travel counts"
"2024-11-05","852597565113521","united kingdom","54.0","-2.0","1693686944068084","ireland","53.4469834801","-7.08056729059","22136","travel counts"
"2024-11-05","852597565113521","united kingdom","54.0","-2.0","314322742593141","denmark","56.0","10.0","2514","travel counts"
"2024-11-05","937148070010051","united states","40.0","-100.0","1693686944068084","ireland","53.4469834801","-7.08056729059","2117","travel counts"
"2024-11-05","400835317162981","croatia","45.25","15.466667","2230412020541290","montenegro","42.766667","19.216667","1720","travel counts"
"2024-11-05","351785358793117","greece","39.0","22.0","2230412020541290","montenegro","42.766667","19.216667","1086","travel counts"
"2024-11-05","401821703703677","serbia","43.95","20.933333333333","2230412020541290","montenegro","42.766667","19.216667","1172","travel counts"
"2024-11-05","425473528186094","switzerland","46.798562","8.231973","312478709447704","portugal","38.7","-9.1833333333333","1338","travel counts"
"2024-11-05","351886962112263","italy","43.0","12.0","362070071076950","netherlands","52.316666666667","5.55","2461","travel counts"
"2024-11-05","351886962112263","italy","43.0","12.0","312478709447704","portugal","38.7","-9.1833333333333","1974","travel counts"
"2024-11-05","475814519825093","belgium","51.0","5.0","362070071076950","netherlands","52.316666666667","5.55","32082","travel counts"
"2024-11-05","1317763431707213","germany","51.0","10.0","362070071076950","netherlands","52.316666666667","5.55","33260","travel counts"
"2024-11-05","1317763431707213","germany","51.0","10.0","312478709447704","portugal","38.7","-9.1833333333333","1436","travel counts"
"2024-11-05","1080265735511471","spain","40.0","-3.0","312478709447704","portugal","38.7","-9.1833333333333","16202","travel counts"
"2024-11-05","1080265735511471","spain","40.0","-3.0","362070071076950","netherlands","52.316666666667","5.55","4660","travel counts"
"2024-11-05","312478709447704","portugal","38.7","-9.1833333333333","362070071076950","netherlands","52.316666666667","5.55","1107","travel counts"
"2024-11-05","362070071076950","netherlands","52.316666666667","5.55","312478709447704","portugal","38.7","-9.1833333333333","1050","travel counts"
"2024-11-05","616857608787515","hungary","47.0","19.0","417045315510881","czech republic","50.0","16.0","2524","travel counts"
"2024-11-05","2282619438622633","austria","48.0","14.0","417045315510881","czech republic","50.0","16.0","4198","travel counts"
"2024-11-05","351886962112263","italy","43.0","12.0","417045315510881","czech republic","50.0","16.0","1762","travel counts"
"2024-11-05","680120905754069","france","47.0","2.0","417045315510881","czech republic","50.0","16.0","1382","travel counts"
"2024-11-05","1317763431707213","germany","51.0","10.0","417045315510881","czech republic","50.0","16.0","12115","travel counts"
"2024-11-05","1080265735511471","spain","40.0","-3.0","417045315510881","czech republic","50.0","16.0","1193","travel counts"
"2024-11-05","852597565113521","united kingdom","54.0","-2.0","417045315510881","czech republic","50.0","16.0","2356","travel counts"
"2024-11-05","833225000389252","slovakia","49.0","20.0","417045315510881","czech republic","50.0","16.0","8096","travel counts"
"2024-11-05","2414720828591431","romania","46.0","25.0","417045315510881","czech republic","50.0","16.0","1275","travel counts"
"2024-11-05","1231810770328071","poland","52.0","19.0","417045315510881","czech republic","50.0","16.0","7619","travel counts"
"2024-11-05","417158592211893","india","21.0","77.0","851705715169048","saudi arabia","23.716667","44.116667","2877","travel counts"
"2024-11-05","817571401952819","qatar","25.269535","51.212767","851705715169048","saudi arabia","23.716667","44.116667","1751","travel counts"
"2024-11-05","2176702002437188","bahrain","26.0275","50.55","851705715169048","saudi arabia","23.716667","44.116667","1489","travel counts"
"2024-11-05","597585864063467","united arab emirates","23.783333","54.0","851705715169048","saudi arabia","23.716667","44.116667","3110","travel counts"
"2024-11-05","366682297538943","pakistan","29.0","69.0","851705715169048","saudi arabia","23.716667","44.116667","2054","travel counts"
"2024-11-05","376031519676735","bangladesh","24.016667","89.866667","851705715169048","saudi arabia","23.716667","44.116667","2720","travel counts"
"2024-11-05","711084376012350","vietnam","14.016666666667","107.9","365511357395737","laos","19.366667","102.566667","4702","travel counts"
"2024-11-05","2247289335332676","turkey","39.0","36.0","1025887597595017","georgia","42.016669444444","43.733330555556","1970","travel counts"
"2024-11-05","2247289335332676","turkey","39.0","36.0","851705715169048","saudi arabia","23.716667","44.116667","1342","travel counts"
"2024-11-05","433497307408292","thailand","15.0","101.0","365511357395737","laos","19.366667","102.566667","22533","travel counts"
"2024-11-05","420975545355368","jordan","31.016667","36.616667","851705715169048","saudi arabia","23.716667","44.116667","1586","travel counts"
