"start_latitude","start_longitude","end_latitude","end_longitude","movement_geometry","length_km","start_polygon_id","end_polygon_id","start_polygon_name","end_polygon_name","polygon_level","polygon_version","country","date_time","n_baseline","n_crisis","n_difference","percent_change","z_score","ds"
"36.813975916918615","-4.725769505867542","37.19599206464561","-2.344777157870482","LINESTRING (-4.725769505867542 36.813975916918615, -2.344777157870482 37.19599206464561)","215.647156343553","ESP.1.7_1","ESP.1.1_1","Málaga","Almería","GADM2","3.6","ES","2024-11-01 16:00","40.5","33.0","-7.5","-18.072289156626507","-1.4301938838683885","2024-11-01"
"41.621743707824955","-1.0646772341227684","42.66754900405866","-1.6476576851874485","LINESTRING (-1.0646772341227684 41.621743707824955, -1.6476576851874485 42.66754900405866)","125.82906012953033","ESP.2.3_1","ESP.9.1_1","Zaragoza","Navarra","GADM2","3.6","ES","2024-11-01 16:00","91.5","81.0","-10.5","-11.35135135135135","-0.7126222652011603","2024-11-01"
"41.621743707824955","-1.0646772341227684","41.73110447784928","1.983586116218991","LINESTRING (-1.0646772341227684 41.621743707824955, 1.983586116218991 41.73110447784928)","253.44579246345285","ESP.2.3_1","ESP.6.1_1","Zaragoza","Barcelona","GADM2","3.6","ES","2024-11-01 16:00","80.33333333333333","77.0","-3.3333333333333286","-4.098360655737699","-0.24717366194506873","2024-11-01"
"41.621743707824955","-1.0646772341227684","42.04370720522506","1.0476488847776433","LINESTRING (-1.0646772341227684 41.621743707824955, 1.0476488847776433 42.04370720522506)","181.18323475495527","ESP.2.3_1","ESP.6.3_1","Zaragoza","Lleida","GADM2","3.6","ES","2024-11-01 16:00","31.666666666666668","25.0","-6.666666666666668","-20.408163265306122","-0.6823117676186691","2024-11-01"
"41.621743707824955","-1.0646772341227684","40.24140477748022","-0.14663978135901704","LINESTRING (-1.0646772341227684 41.621743707824955, -0.146639781359017 40.24140477748022)","171.770172706883","ESP.2.3_1","ESP.10.2_1","Zaragoza","Castellón","GADM2","3.6","ES","2024-11-01 16:00","10.833333333333334","","","","","2024-11-01"
"41.621743707824955","-1.0646772341227684","41.620757347091065","-2.588668022620835","LINESTRING (-1.0646772341227684 41.621743707824955, -2.588668022620835 41.620757347091065)","126.6787586923444","ESP.2.3_1","ESP.5.7_1","Zaragoza","Soria","GADM2","3.6","ES","2024-11-01 16:00","36.166666666666664","20.0","-16.166666666666664","-43.497757847533634","-4.0","2024-11-01"
"41.621743707824955","-1.0646772341227684","41.621743707824955","-1.0646772341227684","POINT (-1.0646772341227684 41.621743707824955)","0.0","ESP.2.3_1","ESP.2.3_1","Zaragoza","Zaragoza","GADM2","3.6","ES","2024-11-01 16:00","40621.166666666664","41262.0","640.8333333333358","1.57754592115143","0.29979966413665554","2024-11-01"
"41.621743707824955","-1.0646772341227684","40.81349313217765","-2.6237201283259926","LINESTRING (-1.0646772341227684 41.621743707824955, -2.6237201283259926 40.81349313217765)","158.36835180290458","ESP.2.3_1","ESP.4.4_1","Zaragoza","Guadalajara","GADM2","3.6","ES","2024-11-01 16:00","25.166666666666668","13.0","-12.166666666666668","-46.496815286624205","-2.886480531055095","2024-11-01"
"41.621743707824955","-1.0646772341227684","39.793768027282304","-4.147935709854904","LINESTRING (-1.0646772341227684 41.621743707824955, -4.147935709854904 39.793768027282304)","329.8989886302875","ESP.2.3_1","ESP.4.5_1","Zaragoza","Toledo","GADM2","3.6","ES","2024-11-01 16:00","14.833333333333334","","","","","2024-11-01"
"36.813975916918615","-4.725769505867542","37.43570737839507","-5.6826045124136195","LINESTRING (-4.725769505867542 36.813975916918615, -5.6826045124136195 37.43570737839507)","109.43287108852009","ESP.1.7_1","ESP.1.8_1","Málaga","Sevilla","GADM2","3.6","ES","2024-11-01 16:00","97.83333333333333","76.0","-21.83333333333333","-22.091062394603707","-1.2437331639713032","2024-11-01"
"41.621743707824955","-1.0646772341227684","42.36871369410356","-3.5857265162134526","LINESTRING (-1.0646772341227684 41.621743707824955, -3.5857265162134526 42.36871369410356)","224.27493204884493","ESP.2.3_1","ESP.5.2_1","Zaragoza","Burgos","GADM2","3.6","ES","2024-11-01 16:00","12.166666666666666","","","","","2024-11-01"
"41.621743707824955","-1.0646772341227684","40.495200973866844","-3.717005900525718","LINESTRING (-1.0646772341227684 41.621743707824955, -3.717005900525718 40.495200973866844)","255.22151453490707","ESP.2.3_1","ESP.8.1_1","Zaragoza","Madrid","GADM2","3.6","ES","2024-11-01 16:00","102.66666666666667","81.0","-21.66666666666667","-20.900321543408364","-1.839950180484969","2024-11-01"
"41.621743707824955","-1.0646772341227684","42.127630875098774","2.673845456958958","LINESTRING (-1.0646772341227684 41.621743707824955, 2.673845456958958 42.127630875098774)","314.5793417665773","ESP.2.3_1","ESP.6.2_1","Zaragoza","Girona","GADM2","3.6","ES","2024-11-01 16:00","17.5","18.0","0.5","2.7027027027027026","0.1253924656438798","2024-11-01"
"41.621743707824955","-1.0646772341227684","41.087597985407236","0.8179822749109986","LINESTRING (-1.0646772341227684 41.621743707824955, 0.8179822749109986 41.087597985407236)","167.9850807541404","ESP.2.3_1","ESP.6.4_1","Zaragoza","Tarragona","GADM2","3.6","ES","2024-11-01 16:00","31.166666666666668","21.0","-10.166666666666668","-31.60621761658031","-4.0","2024-11-01"
"38.478788145181916","-0.5682515168976798","41.73110447784928","1.983586116218991","LINESTRING (-0.5682515168976798 38.478788145181916, 1.983586116218991 41.73110447784928)","421.7164925555085","ESP.10.1_1","ESP.6.1_1","Alicante","Barcelona","GADM2","3.6","ES","2024-11-01 16:00","26.166666666666668","24.0","-2.166666666666668","-7.975460122699391","-0.31615294577066677","2024-11-01"
